ID,ak,n,ss,l,r,temp1_rmse,temp1_bias,temp1_rbias,temp1_correlation,temp2_rmse,temp2_bias,temp2_rbias,temp2_correlation,temp3_rmse,temp3_bias,temp3_rbias,temp3_correlation
122,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.50D+04,0.544669,-0.405472,-0.027691,0.965843,0.218618,-0.170662,-0.012065,0.992455
123,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.35D+04,0.566102,-0.409934,-0.027987,0.961420,0.259477,-0.178453,-0.012609,0.985904
124,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.50D+04,0.558479,-0.408572,-0.027897,0.963077,0.245353,-0.176200,-0.012452,0.988371
125,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.35D+04,0.534889,-0.390959,-0.026726,0.965539,0.219897,-0.158814,-0.011237,0.990649
126,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.25D+01,0.50D+04,0.525247,-0.388752,-0.026579,0.967409,0.201311,-0.154982,-0.010969,0.993260
127,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.35D+04,0.547729,-0.394962,-0.026992,0.963169,0.244351,-0.165606,-0.011712,0.987078
128,0.75D-11,0.100,0.35D+01,0.25D+04,0.10D-12,0.100,0.40D+01,0.50D+04,0.540251,-0.393540,-0.026898,0.964743,0.230402,-0.163346,-0.011554,0.989384
129,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.35D+04,0.519906,-0.403591,-0.027566,0.972505,0.219055,-0.172181,-0.012171,0.992710
130,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.25D+01,0.50D+04,0.511283,-0.401410,-0.027421,0.974047,0.201930,-0.168279,-0.011899,0.994997
131,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.35D+04,0.529443,-0.405789,-0.027712,0.970696,0.238037,-0.175876,-0.012429,0.989837
132,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.050,0.40D+01,0.50D+04,0.522855,-0.404418,-0.027621,0.971984,0.225112,-0.173638,-0.012273,0.991863
133,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.35D+04,0.495136,-0.382302,-0.026150,0.974272,0.199160,-0.154088,-0.010906,0.993587
134,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.25D+01,0.50D+04,0.486802,-0.380033,-0.025999,0.975685,0.182502,-0.150171,-0.010632,0.995619
135,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.35D+04,0.505958,-0.386120,-0.026404,0.972534,0.220513,-0.160460,-0.011352,0.990872
136,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-12,0.050,0.40D+01,0.50D+04,0.499482,-0.384664,-0.026307,0.973742,0.207724,-0.158188,-0.011193,0.992737
137,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.35D+04,0.519024,-0.403267,-0.027544,0.972634,0.216548,-0.171594,-0.012130,0.993052
138,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.25D+01,0.50D+04,0.510728,-0.401114,-0.027401,0.974101,0.200060,-0.167734,-0.011861,0.995217
139,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.35D+04,0.528636,-0.405564,-0.027697,0.970837,0.235933,-0.175512,-0.012404,0.990172
140,0.10D-10,0.100,0.25D+01,0.25D+04,0.10D-13,0.100,0.40D+01,0.50D+04,0.522216,-0.404205,-0.027607,0.972084,0.223360,-0.173259,-0.012246,0.992114
