"dateHour.t1";"horoDate.t1";"molo1temp1";"molo1temp2";"molo1temp3";"molo1temp4"
"18554";"11/11/19 06:00:00 PM";2019-11-11 18:00:00;6.872;7.77;9.021;10.026
"18555";"11/11/19 06:15:00 PM";2019-11-11 18:15:00;6.87;7.766;9.018;10.023
"18556";"11/11/19 06:30:00 PM";2019-11-11 18:30:00;6.867;7.762;9.013;10.02
"18557";"11/11/19 06:45:00 PM";2019-11-11 18:45:00;6.865;7.759;9.01;10.018
"18558";"11/11/19 07:00:00 PM";2019-11-11 19:00:00;6.864;7.755;9.005;10.015
"18559";"11/11/19 07:15:00 PM";2019-11-11 19:15:00;6.862;7.752;9.002;10.012
"18560";"11/11/19 07:30:00 PM";2019-11-11 19:30:00;6.86;7.749;8.999;10.009
"18561";"11/11/19 07:45:00 PM";2019-11-11 19:45:00;6.859;7.746;8.995;10.006
"18562";"11/11/19 08:00:00 PM";2019-11-11 20:00:00;6.857;7.743;8.991;10.003
"18563";"11/11/19 08:15:00 PM";2019-11-11 20:15:00;6.856;7.74;8.987;10.001
"18564";"11/11/19 08:30:00 PM";2019-11-11 20:30:00;6.854;7.737;8.984;9.998
"18565";"11/11/19 08:45:00 PM";2019-11-11 20:45:00;6.853;7.734;8.981;9.995
"18566";"11/11/19 09:00:00 PM";2019-11-11 21:00:00;6.853;7.73;8.976;9.992
"18567";"11/11/19 09:15:00 PM";2019-11-11 21:15:00;6.853;7.727;8.973;9.989
"18568";"11/11/19 09:30:00 PM";2019-11-11 21:30:00;6.853;7.724;8.97;9.986
"18569";"11/11/19 09:45:00 PM";2019-11-11 21:45:00;6.853;7.721;8.967;9.983
"18570";"11/11/19 10:00:00 PM";2019-11-11 22:00:00;6.853;7.719;8.964;9.981
"18571";"11/11/19 10:15:00 PM";2019-11-11 22:15:00;6.853;7.716;8.961;9.978
"18572";"11/11/19 10:30:00 PM";2019-11-11 22:30:00;6.853;7.713;8.957;9.975
"18573";"11/11/19 10:45:00 PM";2019-11-11 22:45:00;6.854;7.712;8.954;9.974
"18574";"11/11/19 11:00:00 PM";2019-11-11 23:00:00;6.854;7.708;8.951;9.97
"18575";"11/11/19 11:15:00 PM";2019-11-11 23:15:00;6.856;7.707;8.948;9.967
"18576";"11/11/19 11:30:00 PM";2019-11-11 23:30:00;6.856;7.704;8.943;9.964
"18577";"11/11/19 11:45:00 PM";2019-11-11 23:45:00;6.856;7.702;8.94;9.963
"18578";"11/12/19 12:00:00 AM";2019-11-12 00:00:00;6.856;7.701;8.937;9.96
"18579";"11/12/19 12:15:00 AM";2019-11-12 00:15:00;6.857;7.698;8.934;9.957
"18580";"11/12/19 12:30:00 AM";2019-11-12 00:30:00;6.857;7.696;8.931;9.954
"18581";"11/12/19 12:45:00 AM";2019-11-12 00:45:00;6.857;7.694;8.928;9.952
"18582";"11/12/19 01:00:00 AM";2019-11-12 01:00:00;6.857;7.691;8.925;9.949
"18583";"11/12/19 01:15:00 AM";2019-11-12 01:15:00;6.857;7.69;8.922;9.946
"18584";"11/12/19 01:30:00 AM";2019-11-12 01:30:00;6.857;7.688;8.919;9.943
"18585";"11/12/19 01:45:00 AM";2019-11-12 01:45:00;6.856;7.687;8.916;9.941
"18586";"11/12/19 02:00:00 AM";2019-11-12 02:00:00;6.856;7.685;8.913;9.938
"18587";"11/12/19 02:15:00 AM";2019-11-12 02:15:00;6.856;7.683;8.909;9.935
"18588";"11/12/19 02:30:00 AM";2019-11-12 02:30:00;6.856;7.68;8.906;9.932
"18589";"11/12/19 02:45:00 AM";2019-11-12 02:45:00;6.854;7.679;8.903;9.931
"18590";"11/12/19 03:00:00 AM";2019-11-12 03:00:00;6.853;7.677;8.9;9.927
"18591";"11/12/19 03:15:00 AM";2019-11-12 03:15:00;6.851;7.676;8.897;9.924
"18592";"11/12/19 03:30:00 AM";2019-11-12 03:30:00;6.849;7.674;8.894;9.923
"18593";"11/12/19 03:45:00 AM";2019-11-12 03:45:00;6.848;7.672;8.891;9.92
"18594";"11/12/19 04:00:00 AM";2019-11-12 04:00:00;6.846;7.669;8.888;9.917
"18595";"11/12/19 04:15:00 AM";2019-11-12 04:15:00;6.845;7.668;8.885;9.914
"18596";"11/12/19 04:30:00 AM";2019-11-12 04:30:00;6.845;7.666;8.882;9.912
"18597";"11/12/19 04:45:00 AM";2019-11-12 04:45:00;6.845;7.665;8.878;9.909
"18598";"11/12/19 05:00:00 AM";2019-11-12 05:00:00;6.845;7.663;8.877;9.906
"18599";"11/12/19 05:15:00 AM";2019-11-12 05:15:00;6.845;7.66;8.874;9.903
"18600";"11/12/19 05:30:00 AM";2019-11-12 05:30:00;6.845;7.658;8.871;9.901
"18601";"11/12/19 05:45:00 AM";2019-11-12 05:45:00;6.843;7.657;8.868;9.898
"18602";"11/12/19 06:00:00 AM";2019-11-12 06:00:00;6.841;7.655;8.864;9.895
"18603";"11/12/19 06:15:00 AM";2019-11-12 06:15:00;6.84;7.654;8.861;9.894
"18604";"11/12/19 06:30:00 AM";2019-11-12 06:30:00;6.838;7.652;8.86;9.891
"18605";"11/12/19 06:45:00 AM";2019-11-12 06:45:00;6.837;7.649;8.857;9.888
"18606";"11/12/19 07:00:00 AM";2019-11-12 07:00:00;6.837;7.647;8.854;9.886
"18607";"11/12/19 07:15:00 AM";2019-11-12 07:15:00;6.835;7.646;8.851;9.883
"18608";"11/12/19 07:30:00 AM";2019-11-12 07:30:00;6.832;7.644;8.849;9.881
"18609";"11/12/19 07:45:00 AM";2019-11-12 07:45:00;6.827;7.643;8.846;9.878
"18610";"11/12/19 08:00:00 AM";2019-11-12 08:00:00;6.818;7.641;8.843;9.875
"18611";"11/12/19 08:15:00 AM";2019-11-12 08:15:00;6.804;7.638;8.84;9.874
"18612";"11/12/19 08:30:00 AM";2019-11-12 08:30:00;6.788;7.636;8.838;9.871
"18613";"11/12/19 08:45:00 AM";2019-11-12 08:45:00;6.775;7.633;8.835;9.868
"18614";"11/12/19 09:00:00 AM";2019-11-12 09:00:00;6.766;7.632;8.832;9.866
"18615";"11/12/19 09:15:00 AM";2019-11-12 09:15:00;6.759;7.629;8.829;9.863
"18616";"11/12/19 09:30:00 AM";2019-11-12 09:30:00;6.756;7.624;8.827;9.86
"18617";"11/12/19 09:45:00 AM";2019-11-12 09:45:00;6.753;7.621;8.824;9.858
"18618";"11/12/19 10:00:00 AM";2019-11-12 10:00:00;6.75;7.618;8.823;9.855
"18619";"11/12/19 10:15:00 AM";2019-11-12 10:15:00;6.748;7.613;8.82;9.854
"18620";"11/12/19 10:30:00 AM";2019-11-12 10:30:00;6.748;7.61;8.816;9.851
"18621";"11/12/19 10:45:00 AM";2019-11-12 10:45:00;6.753;7.607;8.815;9.849
"18622";"11/12/19 11:00:00 AM";2019-11-12 11:00:00;6.761;7.603;8.812;9.846
"18623";"11/12/19 11:15:00 AM";2019-11-12 11:15:00;6.773;7.6;8.809;9.844
"18624";"11/12/19 11:30:00 AM";2019-11-12 11:30:00;6.788;7.597;8.807;9.841
"18625";"11/12/19 11:45:00 AM";2019-11-12 11:45:00;6.802;7.594;8.804;9.838
"18626";"11/12/19 12:00:00 PM";2019-11-12 12:00:00;6.813;7.592;8.801;9.837
"18627";"11/12/19 12:15:00 PM";2019-11-12 12:15:00;6.826;7.591;8.798;9.834
"18628";"11/12/19 12:30:00 PM";2019-11-12 12:30:00;6.843;7.589;8.796;9.832
"18629";"11/12/19 12:45:00 PM";2019-11-12 12:45:00;6.86;7.589;8.793;9.831
"18630";"11/12/19 01:00:00 PM";2019-11-12 13:00:00;6.875;7.589;8.79;9.828
"18631";"11/12/19 01:15:00 PM";2019-11-12 13:15:00;6.887;7.589;8.789;9.824
"18632";"11/12/19 01:30:00 PM";2019-11-12 13:30:00;6.898;7.591;8.785;9.823
"18633";"11/12/19 01:45:00 PM";2019-11-12 13:45:00;6.908;7.592;8.782;9.82
"18634";"11/12/19 02:00:00 PM";2019-11-12 14:00:00;6.92;7.592;8.781;9.818
"18635";"11/12/19 02:15:00 PM";2019-11-12 14:15:00;6.933;7.594;8.778;9.815
"18636";"11/12/19 02:30:00 PM";2019-11-12 14:30:00;6.944;7.597;8.775;9.814
"18637";"11/12/19 02:45:00 PM";2019-11-12 14:45:00;6.952;7.599;8.773;9.811
"18638";"11/12/19 03:00:00 PM";2019-11-12 15:00:00;6.962;7.6;8.77;9.809
"18639";"11/12/19 03:15:00 PM";2019-11-12 15:15:00;6.973;7.603;8.767;9.806
"18640";"11/12/19 03:30:00 PM";2019-11-12 15:30:00;6.979;7.607;8.765;9.805
"18641";"11/12/19 03:45:00 PM";2019-11-12 15:45:00;6.984;7.608;8.764;9.801
"18642";"11/12/19 04:00:00 PM";2019-11-12 16:00:00;6.987;7.611;8.761;9.8
"18643";"11/12/19 04:15:00 PM";2019-11-12 16:15:00;6.988;7.614;8.759;9.797
"18644";"11/12/19 04:30:00 PM";2019-11-12 16:30:00;6.99;7.618;8.756;9.794
"18645";"11/12/19 04:45:00 PM";2019-11-12 16:45:00;6.992;7.619;8.754;9.792
"18646";"11/12/19 05:00:00 PM";2019-11-12 17:00:00;6.992;7.622;8.753;9.789
"18647";"11/12/19 05:15:00 PM";2019-11-12 17:15:00;6.993;7.624;8.751;9.788
"18648";"11/12/19 05:30:00 PM";2019-11-12 17:30:00;6.992;7.625;8.75;9.785
"18649";"11/12/19 05:45:00 PM";2019-11-12 17:45:00;6.988;7.629;8.748;9.783
"18650";"11/12/19 06:00:00 PM";2019-11-12 18:00:00;6.985;7.63;8.747;9.78
"18651";"11/12/19 06:15:00 PM";2019-11-12 18:15:00;6.98;7.632;8.745;9.778
"18652";"11/12/19 06:30:00 PM";2019-11-12 18:30:00;6.977;7.633;8.744;9.777
"18653";"11/12/19 06:45:00 PM";2019-11-12 18:45:00;6.969;7.633;8.742;9.774
"18654";"11/12/19 07:00:00 PM";2019-11-12 19:00:00;6.96;7.635;8.74;9.772
"18655";"11/12/19 07:15:00 PM";2019-11-12 19:15:00;6.944;7.635;8.739;9.769
"18656";"11/12/19 07:30:00 PM";2019-11-12 19:30:00;6.928;7.635;8.737;9.768
"18657";"11/12/19 07:45:00 PM";2019-11-12 19:45:00;6.911;7.635;8.736;9.766
"18658";"11/12/19 08:00:00 PM";2019-11-12 20:00:00;6.892;7.635;8.736;9.765
"18659";"11/12/19 08:15:00 PM";2019-11-12 20:15:00;6.873;7.633;8.734;9.761
"18660";"11/12/19 08:30:00 PM";2019-11-12 20:30:00;6.851;7.632;8.733;9.76
"18661";"11/12/19 08:45:00 PM";2019-11-12 20:45:00;6.827;7.629;8.731;9.757
"18662";"11/12/19 09:00:00 PM";2019-11-12 21:00:00;6.804;7.625;8.73;9.755
"18663";"11/12/19 09:15:00 PM";2019-11-12 21:15:00;6.78;7.622;8.73;9.754
"18664";"11/12/19 09:30:00 PM";2019-11-12 21:30:00;6.758;7.618;8.728;9.751
"18665";"11/12/19 09:45:00 PM";2019-11-12 21:45:00;6.739;7.613;8.726;9.749
"18666";"11/12/19 10:00:00 PM";2019-11-12 22:00:00;6.726;7.608;8.725;9.748
"18667";"11/12/19 10:15:00 PM";2019-11-12 22:15:00;6.717;7.602;8.723;9.746
"18668";"11/12/19 10:30:00 PM";2019-11-12 22:30:00;6.709;7.597;8.722;9.743
"18669";"11/12/19 10:45:00 PM";2019-11-12 22:45:00;6.704;7.591;8.72;9.741
"18670";"11/12/19 11:00:00 PM";2019-11-12 23:00:00;6.696;7.585;8.719;9.74
"18671";"11/12/19 11:15:00 PM";2019-11-12 23:15:00;6.688;7.578;8.717;9.738
"18672";"11/12/19 11:30:00 PM";2019-11-12 23:30:00;6.68;7.572;8.716;9.735
"18673";"11/12/19 11:45:00 PM";2019-11-12 23:45:00;6.672;7.567;8.714;9.734
"18674";"11/13/19 12:00:00 AM";2019-11-13 00:00:00;6.664;7.561;8.713;9.732
"18675";"11/13/19 12:15:00 AM";2019-11-13 00:15:00;6.655;7.555;8.711;9.731
"18676";"11/13/19 12:30:00 AM";2019-11-13 00:30:00;6.642;7.55;8.709;9.729
"18677";"11/13/19 12:45:00 AM";2019-11-13 00:45:00;6.626;7.544;8.706;9.726
"18678";"11/13/19 01:00:00 AM";2019-11-13 01:00:00;6.61;7.538;8.705;9.725
"18679";"11/13/19 01:15:00 AM";2019-11-13 01:15:00;6.595;7.533;8.703;9.723
"18680";"11/13/19 01:30:00 AM";2019-11-13 01:30:00;6.576;7.527;8.7;9.721
"18681";"11/13/19 01:45:00 AM";2019-11-13 01:45:00;6.557;7.52;8.699;9.72
"18682";"11/13/19 02:00:00 AM";2019-11-13 02:00:00;6.536;7.514;8.697;9.718
"18683";"11/13/19 02:15:00 AM";2019-11-13 02:15:00;6.515;7.506;8.694;9.717
"18684";"11/13/19 02:30:00 AM";2019-11-13 02:30:00;6.496;7.5;8.692;9.714
"18685";"11/13/19 02:45:00 AM";2019-11-13 02:45:00;6.476;7.492;8.689;9.712
"18686";"11/13/19 03:00:00 AM";2019-11-13 03:00:00;6.458;7.484;8.686;9.711
"18687";"11/13/19 03:15:00 AM";2019-11-13 03:15:00;6.442;7.476;8.685;9.709
"18688";"11/13/19 03:30:00 AM";2019-11-13 03:30:00;6.428;7.469;8.681;9.708
"18689";"11/13/19 03:45:00 AM";2019-11-13 03:45:00;6.414;7.459;8.678;9.706
"18690";"11/13/19 04:00:00 AM";2019-11-13 04:00:00;6.401;7.451;8.677;9.703
"18691";"11/13/19 04:15:00 AM";2019-11-13 04:15:00;6.388;7.442;8.674;9.701
"18692";"11/13/19 04:30:00 AM";2019-11-13 04:30:00;6.376;7.434;8.671;9.7
"18693";"11/13/19 04:45:00 AM";2019-11-13 04:45:00;6.364;7.425;8.668;9.698
"18694";"11/13/19 05:00:00 AM";2019-11-13 05:00:00;6.357;7.417;8.664;9.697
"18695";"11/13/19 05:15:00 AM";2019-11-13 05:15:00;6.347;7.407;8.661;9.694
"18696";"11/13/19 05:30:00 AM";2019-11-13 05:30:00;6.336;7.399;8.658;9.692
"18697";"11/13/19 05:45:00 AM";2019-11-13 05:45:00;6.323;7.39;8.655;9.691
"18698";"11/13/19 06:00:00 AM";2019-11-13 06:00:00;6.31;7.382;8.652;9.689
"18699";"11/13/19 06:15:00 AM";2019-11-13 06:15:00;6.298;7.374;8.649;9.686
"18700";"11/13/19 06:30:00 AM";2019-11-13 06:30:00;6.283;7.366;8.646;9.685
"18701";"11/13/19 06:45:00 AM";2019-11-13 06:45:00;6.272;7.357;8.641;9.683
"18702";"11/13/19 07:00:00 AM";2019-11-13 07:00:00;6.264;7.349;8.638;9.681
"18703";"11/13/19 07:15:00 AM";2019-11-13 07:15:00;6.26;7.341;8.635;9.678
"18704";"11/13/19 07:30:00 AM";2019-11-13 07:30:00;6.256;7.332;8.632;9.677
"18705";"11/13/19 07:45:00 AM";2019-11-13 07:45:00;6.253;7.324;8.627;9.675
"18706";"11/13/19 08:00:00 AM";2019-11-13 08:00:00;6.253;7.316;8.624;9.672
"18707";"11/13/19 08:15:00 AM";2019-11-13 08:15:00;6.252;7.308;8.619;9.671
"18708";"11/13/19 08:30:00 AM";2019-11-13 08:30:00;6.252;7.3;8.616;9.669
"18709";"11/13/19 08:45:00 AM";2019-11-13 08:45:00;6.248;7.294;8.612;9.666
"18710";"11/13/19 09:00:00 AM";2019-11-13 09:00:00;6.242;7.286;8.608;9.665
"18711";"11/13/19 09:15:00 AM";2019-11-13 09:15:00;6.234;7.28;8.604;9.663
"18712";"11/13/19 09:30:00 AM";2019-11-13 09:30:00;6.228;7.274;8.601;9.66
"18713";"11/13/19 09:45:00 AM";2019-11-13 09:45:00;6.225;7.267;8.596;9.658
"18714";"11/13/19 10:00:00 AM";2019-11-13 10:00:00;6.225;7.261;8.593;9.655
"18715";"11/13/19 10:15:00 AM";2019-11-13 10:15:00;6.232;7.255;8.588;9.654
"18716";"11/13/19 10:30:00 AM";2019-11-13 10:30:00;6.245;7.248;8.585;9.651
"18717";"11/13/19 10:45:00 AM";2019-11-13 10:45:00;6.261;7.244;8.581;9.649
"18718";"11/13/19 11:00:00 AM";2019-11-13 11:00:00;6.275;7.237;8.576;9.646
"18719";"11/13/19 11:15:00 AM";2019-11-13 11:15:00;6.288;7.233;8.573;9.644
"18720";"11/13/19 11:30:00 AM";2019-11-13 11:30:00;6.299;7.23;8.568;9.641
"18721";"11/13/19 11:45:00 AM";2019-11-13 11:45:00;6.31;7.226;8.563;9.64
"18722";"11/13/19 12:00:00 PM";2019-11-13 12:00:00;6.318;7.223;8.56;9.637
"18723";"11/13/19 12:15:00 PM";2019-11-13 12:15:00;6.328;7.22;8.556;9.635
"18724";"11/13/19 12:30:00 PM";2019-11-13 12:30:00;6.336;7.219;8.553;9.632
"18725";"11/13/19 12:45:00 PM";2019-11-13 12:45:00;6.342;7.217;8.548;9.631
"18726";"11/13/19 01:00:00 PM";2019-11-13 13:00:00;6.347;7.215;8.545;9.628
"18727";"11/13/19 01:15:00 PM";2019-11-13 13:15:00;6.352;7.214;8.54;9.626
"18728";"11/13/19 01:30:00 PM";2019-11-13 13:30:00;6.357;7.214;8.537;9.623
"18729";"11/13/19 01:45:00 PM";2019-11-13 13:45:00;6.361;7.212;8.532;9.62
"18730";"11/13/19 02:00:00 PM";2019-11-13 14:00:00;6.363;7.212;8.529;9.618
"18731";"11/13/19 02:15:00 PM";2019-11-13 14:15:00;6.366;7.211;8.525;9.615
"18732";"11/13/19 02:30:00 PM";2019-11-13 14:30:00;6.369;7.211;8.521;9.614
"18733";"11/13/19 02:45:00 PM";2019-11-13 14:45:00;6.372;7.209;8.518;9.611
"18734";"11/13/19 03:00:00 PM";2019-11-13 15:00:00;6.376;7.209;8.515;9.608
"18735";"11/13/19 03:15:00 PM";2019-11-13 15:15:00;6.38;7.209;8.511;9.606
"18736";"11/13/19 03:30:00 PM";2019-11-13 15:30:00;6.385;7.207;8.507;9.603
"18737";"11/13/19 03:45:00 PM";2019-11-13 15:45:00;6.388;7.207;8.504;9.6
"18738";"11/13/19 04:00:00 PM";2019-11-13 16:00:00;6.393;7.207;8.501;9.598
"18739";"11/13/19 04:15:00 PM";2019-11-13 16:15:00;6.396;7.206;8.498;9.595
"18740";"11/13/19 04:30:00 PM";2019-11-13 16:30:00;6.399;7.206;8.495;9.592
"18741";"11/13/19 04:45:00 PM";2019-11-13 16:45:00;6.401;7.206;8.492;9.591
"18742";"11/13/19 05:00:00 PM";2019-11-13 17:00:00;6.404;7.206;8.489;9.588
"18743";"11/13/19 05:15:00 PM";2019-11-13 17:15:00;6.407;7.206;8.486;9.584
"18744";"11/13/19 05:30:00 PM";2019-11-13 17:30:00;6.409;7.206;8.483;9.583
"18745";"11/13/19 05:45:00 PM";2019-11-13 17:45:00;6.412;7.206;8.479;9.58
"18746";"11/13/19 06:00:00 PM";2019-11-13 18:00:00;6.414;7.206;8.476;9.578
"18747";"11/13/19 06:15:00 PM";2019-11-13 18:15:00;6.415;7.206;8.475;9.575
"18748";"11/13/19 06:30:00 PM";2019-11-13 18:30:00;6.415;7.206;8.472;9.572
"18749";"11/13/19 06:45:00 PM";2019-11-13 18:45:00;6.417;7.204;8.469;9.571
"18750";"11/13/19 07:00:00 PM";2019-11-13 19:00:00;6.417;7.204;8.465;9.567
"18751";"11/13/19 07:15:00 PM";2019-11-13 19:15:00;6.418;7.204;8.464;9.564
"18752";"11/13/19 07:30:00 PM";2019-11-13 19:30:00;6.418;7.204;8.461;9.563
"18753";"11/13/19 07:45:00 PM";2019-11-13 19:45:00;6.42;7.204;8.459;9.56
"18754";"11/13/19 08:00:00 PM";2019-11-13 20:00:00;6.42;7.204;8.456;9.557
"18755";"11/13/19 08:15:00 PM";2019-11-13 20:15:00;6.42;7.204;8.453;9.555
"18756";"11/13/19 08:30:00 PM";2019-11-13 20:30:00;6.42;7.203;8.452;9.552
"18757";"11/13/19 08:45:00 PM";2019-11-13 20:45:00;6.418;7.203;8.448;9.551
"18758";"11/13/19 09:00:00 PM";2019-11-13 21:00:00;6.418;7.203;8.447;9.547
"18759";"11/13/19 09:15:00 PM";2019-11-13 21:15:00;6.418;7.203;8.444;9.544
"18760";"11/13/19 09:30:00 PM";2019-11-13 21:30:00;6.418;7.201;8.442;9.543
"18761";"11/13/19 09:45:00 PM";2019-11-13 21:45:00;6.418;7.201;8.439;9.54
"18762";"11/13/19 10:00:00 PM";2019-11-13 22:00:00;6.418;7.201;8.438;9.538
"18763";"11/13/19 10:15:00 PM";2019-11-13 22:15:00;6.418;7.2;8.434;9.535
"18764";"11/13/19 10:30:00 PM";2019-11-13 22:30:00;6.42;7.2;8.433;9.534
"18765";"11/13/19 10:45:00 PM";2019-11-13 22:45:00;6.42;7.2;8.431;9.531
"18766";"11/13/19 11:00:00 PM";2019-11-13 23:00:00;6.418;7.198;8.428;9.529
"18767";"11/13/19 11:15:00 PM";2019-11-13 23:15:00;6.418;7.198;8.427;9.526
"18768";"11/13/19 11:30:00 PM";2019-11-13 23:30:00;6.418;7.196;8.425;9.523
"18769";"11/13/19 11:45:00 PM";2019-11-13 23:45:00;6.417;7.196;8.422;9.521
"18770";"11/14/19 12:00:00 AM";2019-11-14 00:00:00;6.415;7.196;8.42;9.518
"18771";"11/14/19 12:15:00 AM";2019-11-14 00:15:00;6.412;7.195;8.419;9.517
"18772";"11/14/19 12:30:00 AM";2019-11-14 00:30:00;6.409;7.195;8.416;9.515
"18773";"11/14/19 12:45:00 AM";2019-11-14 00:45:00;6.406;7.193;8.414;9.512
"18774";"11/14/19 01:00:00 AM";2019-11-14 01:00:00;6.403;7.193;8.413;9.51
"18775";"11/14/19 01:15:00 AM";2019-11-14 01:15:00;6.398;7.192;8.411;9.507
"18776";"11/14/19 01:30:00 AM";2019-11-14 01:30:00;6.393;7.19;8.408;9.506
"18777";"11/14/19 01:45:00 AM";2019-11-14 01:45:00;6.388;7.189;8.406;9.504
"18778";"11/14/19 02:00:00 AM";2019-11-14 02:00:00;6.384;7.189;8.405;9.501
"18779";"11/14/19 02:15:00 AM";2019-11-14 02:15:00;6.377;7.187;8.403;9.5
"18780";"11/14/19 02:30:00 AM";2019-11-14 02:30:00;6.371;7.185;8.4;9.497
"18781";"11/14/19 02:45:00 AM";2019-11-14 02:45:00;6.366;7.182;8.399;9.495
"18782";"11/14/19 03:00:00 AM";2019-11-14 03:00:00;6.361;7.181;8.397;9.494
"18783";"11/14/19 03:15:00 AM";2019-11-14 03:15:00;6.358;7.179;8.395;9.49
"18784";"11/14/19 03:30:00 AM";2019-11-14 03:30:00;6.353;7.178;8.394;9.489
"18785";"11/14/19 03:45:00 AM";2019-11-14 03:45:00;6.35;7.174;8.391;9.486
"18786";"11/14/19 04:00:00 AM";2019-11-14 04:00:00;6.347;7.173;8.389;9.484
"18787";"11/14/19 04:15:00 AM";2019-11-14 04:15:00;6.342;7.17;8.388;9.483
"18788";"11/14/19 04:30:00 AM";2019-11-14 04:30:00;6.333;7.168;8.386;9.48
"18789";"11/14/19 04:45:00 AM";2019-11-14 04:45:00;6.32;7.167;8.385;9.478
"18790";"11/14/19 05:00:00 AM";2019-11-14 05:00:00;6.302;7.163;8.381;9.477
"18791";"11/14/19 05:15:00 AM";2019-11-14 05:15:00;6.282;7.16;8.38;9.475
"18792";"11/14/19 05:30:00 AM";2019-11-14 05:30:00;6.261;7.157;8.378;9.472
"18793";"11/14/19 05:45:00 AM";2019-11-14 05:45:00;6.239;7.154;8.377;9.47
"18794";"11/14/19 06:00:00 AM";2019-11-14 06:00:00;6.218;7.149;8.374;9.469
"18795";"11/14/19 06:15:00 AM";2019-11-14 06:15:00;6.197;7.146;8.372;9.466
"18796";"11/14/19 06:30:00 AM";2019-11-14 06:30:00;6.177;7.14;8.371;9.464
"18797";"11/14/19 06:45:00 AM";2019-11-14 06:45:00;6.156;7.135;8.369;9.463
"18798";"11/14/19 07:00:00 AM";2019-11-14 07:00:00;6.135;7.129;8.366;9.46
"18799";"11/14/19 07:15:00 AM";2019-11-14 07:15:00;6.115;7.122;8.364;9.458
"18800";"11/14/19 07:30:00 AM";2019-11-14 07:30:00;6.096;7.116;8.363;9.457
"18801";"11/14/19 07:45:00 AM";2019-11-14 07:45:00;6.076;7.108;8.36;9.453
"18802";"11/14/19 08:00:00 AM";2019-11-14 08:00:00;6.059;7.1;8.358;9.452
"18803";"11/14/19 08:15:00 AM";2019-11-14 08:15:00;6.043;7.092;8.355;9.45
"18804";"11/14/19 08:30:00 AM";2019-11-14 08:30:00;6.027;7.085;8.353;9.449
"18805";"11/14/19 08:45:00 AM";2019-11-14 08:45:00;6.013;7.077;8.35;9.446
"18806";"11/14/19 09:00:00 AM";2019-11-14 09:00:00;5.997;7.069;8.349;9.444
"18807";"11/14/19 09:15:00 AM";2019-11-14 09:15:00;5.982;7.061;8.346;9.443
"18808";"11/14/19 09:30:00 AM";2019-11-14 09:30:00;5.966;7.053;8.343;9.44
"18809";"11/14/19 09:45:00 AM";2019-11-14 09:45:00;5.954;7.044;8.341;9.438
"18810";"11/14/19 10:00:00 AM";2019-11-14 10:00:00;5.944;7.036;8.338;9.436
"18811";"11/14/19 10:15:00 AM";2019-11-14 10:15:00;5.936;7.026;8.335;9.435
"18812";"11/14/19 10:30:00 AM";2019-11-14 10:30:00;5.933;7.018;8.332;9.433
"18813";"11/14/19 10:45:00 AM";2019-11-14 10:45:00;5.933;7.01;8.33;9.43
"18814";"11/14/19 11:00:00 AM";2019-11-14 11:00:00;5.936;7.003;8.327;9.429
"18815";"11/14/19 11:15:00 AM";2019-11-14 11:15:00;5.946;6.995;8.324;9.427
"18816";"11/14/19 11:30:00 AM";2019-11-14 11:30:00;5.963;6.987;8.321;9.426
"18817";"11/14/19 11:45:00 AM";2019-11-14 11:45:00;5.982;6.98;8.318;9.423
"18818";"11/14/19 12:00:00 PM";2019-11-14 12:00:00;6.006;6.974;8.315;9.421
"18819";"11/14/19 12:15:00 PM";2019-11-14 12:15:00;6.03;6.969;8.311;9.42
"18820";"11/14/19 12:30:00 PM";2019-11-14 12:30:00;6.056;6.965;8.307;9.416
"18821";"11/14/19 12:45:00 PM";2019-11-14 12:45:00;6.081;6.962;8.304;9.415
"18822";"11/14/19 01:00:00 PM";2019-11-14 13:00:00;6.111;6.958;8.301;9.412
"18823";"11/14/19 01:15:00 PM";2019-11-14 13:15:00;6.14;6.957;8.297;9.41
"18824";"11/14/19 01:30:00 PM";2019-11-14 13:30:00;6.167;6.957;8.294;9.409
"18825";"11/14/19 01:45:00 PM";2019-11-14 13:45:00;6.194;6.957;8.29;9.407
"18826";"11/14/19 02:00:00 PM";2019-11-14 14:00:00;6.221;6.958;8.286;9.404
"18827";"11/14/19 02:15:00 PM";2019-11-14 14:15:00;6.248;6.96;8.283;9.403
"18828";"11/14/19 02:30:00 PM";2019-11-14 14:30:00;6.274;6.963;8.28;9.401
"18829";"11/14/19 02:45:00 PM";2019-11-14 14:45:00;6.298;6.966;8.277;9.399
"18830";"11/14/19 03:00:00 PM";2019-11-14 15:00:00;6.32;6.969;8.274;9.396
"18831";"11/14/19 03:15:00 PM";2019-11-14 15:15:00;6.337;6.974;8.271;9.395
"18832";"11/14/19 03:30:00 PM";2019-11-14 15:30:00;6.353;6.979;8.268;9.392
"18833";"11/14/19 03:45:00 PM";2019-11-14 15:45:00;6.366;6.985;8.265;9.39
"18834";"11/14/19 04:00:00 PM";2019-11-14 16:00:00;6.379;6.99;8.262;9.387
"18835";"11/14/19 04:15:00 PM";2019-11-14 16:15:00;6.39;6.996;8.258;9.386
"18836";"11/14/19 04:30:00 PM";2019-11-14 16:30:00;6.398;7.001;8.255;9.382
"18837";"11/14/19 04:45:00 PM";2019-11-14 16:45:00;6.404;7.007;8.254;9.381
