#,P2Date,H2,TP2
300,17/04/2022 16:45:00,0.019893491,13.593
301,17/04/2022 17:00:00,0.02295858,13.599
302,17/04/2022 17:15:00,0.024,13.593
303,17/04/2022 17:30:00,0.028402367,13.581
304,17/04/2022 17:45:00,0.026686391,13.562
305,17/04/2022 18:00:00,0.019982249,13.529
306,17/04/2022 18:15:00,0.021899408,13.484
307,17/04/2022 18:30:00,0.023887574,13.424
308,17/04/2022 18:45:00,0.025443787,13.35
309,17/04/2022 19:00:00,0.023887574,13.264
310,17/04/2022 19:15:00,0.026822485,13.177
311,17/04/2022 19:30:00,0.02047929,13.085
312,17/04/2022 19:45:00,0.021337278,12.993
313,17/04/2022 20:00:00,0.018988166,12.9
314,17/04/2022 20:15:00,0.02052071,12.806
315,17/04/2022 20:30:00,0.018313609,12.71
316,17/04/2022 20:45:00,0.019508876,12.613
317,17/04/2022 21:00:00,0.003301775,12.512
318,17/04/2022 21:15:00,0.019550296,12.411
319,17/04/2022 21:30:00,0.016213018,12.304
320,17/04/2022 21:45:00,0.020704142,12.198
321,17/04/2022 22:00:00,0.017272189,12.083
322,17/04/2022 22:15:00,0.019100592,11.972
323,17/04/2022 22:30:00,0.02291716,11.862
324,17/04/2022 22:45:00,0.018017751,11.751
325,17/04/2022 23:00:00,0.01591716,11.643
326,17/04/2022 23:15:00,0.014769231,11.54
327,17/04/2022 23:30:00,0.020230769,11.44
328,17/04/2022 23:45:00,0.01887574,11.344
329,18/04/2022 00:00:00,0.019053254,11.247
330,18/04/2022 00:15:00,0.025420118,11.16
331,18/04/2022 00:30:00,0.017047337,11.073
332,18/04/2022 00:45:00,0.01995858,10.989
333,18/04/2022 01:00:00,0.017745562,10.912
334,18/04/2022 01:15:00,0.020005917,10.837
335,18/04/2022 01:30:00,0.010502959,10.764
336,18/04/2022 01:45:00,0.015307692,10.692
337,18/04/2022 02:00:00,0.014384615,10.629
338,18/04/2022 02:15:00,0.023751479,10.586
339,18/04/2022 02:30:00,0.018065089,10.556
340,18/04/2022 02:45:00,0.017946746,10.533
341,18/04/2022 03:00:00,0.029301775,10.51
342,18/04/2022 03:15:00,0.017905325,10.482
343,18/04/2022 03:30:00,0.016751479,10.458
344,18/04/2022 03:45:00,0.013840237,10.439
345,18/04/2022 04:00:00,0.016615385,10.423
346,18/04/2022 04:15:00,0.019325444,10.406
347,18/04/2022 04:30:00,0.018739645,10.394
348,18/04/2022 04:45:00,0.014177515,10.387
349,18/04/2022 05:00:00,0.016526627,10.387
350,18/04/2022 05:15:00,0.020295858,10.387
351,18/04/2022 05:30:00,0.021627219,10.392
352,18/04/2022 05:45:00,0.020863905,10.401
353,18/04/2022 06:00:00,0.020792899,10.413
354,18/04/2022 06:15:00,0.018378698,10.429
355,18/04/2022 06:30:00,0.020840237,10.447
356,18/04/2022 06:45:00,0.02560355,10.472
357,18/04/2022 07:00:00,0.013615385,10.505
358,18/04/2022 07:15:00,0.016189349,10.559
359,18/04/2022 07:30:00,0.013662722,10.618
360,18/04/2022 07:45:00,0.025011834,10.686
361,18/04/2022 08:00:00,0.022621302,10.742
362,18/04/2022 08:15:00,0.016053254,10.779
363,18/04/2022 08:30:00,0.020384615,10.815
364,18/04/2022 08:45:00,0.017295858,10.854
