#,dtes,temperture depth 1 [C],temperture depth 2 [C],temperture depth 3 [C],temperture depth 4 [C],
2100,24/05/2019 20:45:00,14.505,13.126,11.736,10.982,
2101,24/05/2019 21:00:00,14.493,13.139,11.742,10.983,
2102,24/05/2019 21:15:00,14.48,13.154,11.746,10.985,
2103,24/05/2019 21:30:00,14.463,13.166,11.752,10.986,
2104,24/05/2019 21:45:00,14.441,13.178,11.759,10.988,
2105,24/05/2019 22:00:00,14.417,13.189,11.765,10.989,
2106,24/05/2019 22:15:00,14.391,13.2,11.771,10.991,
2107,24/05/2019 22:30:00,14.364,13.209,11.777,10.992,
2108,24/05/2019 22:45:00,14.336,13.216,11.783,10.995,
2109,24/05/2019 23:00:00,14.307,13.222,11.789,10.997,
2110,24/05/2019 23:15:00,14.277,13.228,11.795,10.998,
2111,24/05/2019 23:30:00,14.246,13.233,11.801,11.001,
2112,24/05/2019 23:45:00,14.216,13.237,11.807,11.003,
2113,25/05/2019 00:00:00,14.185,13.24,11.813,11.005,
2114,25/05/2019 00:15:00,14.152,13.242,11.819,11.008,
2115,25/05/2019 00:30:00,14.119,13.243,11.825,11.009,
2116,25/05/2019 00:45:00,14.086,13.243,11.831,11.012,
2117,25/05/2019 01:00:00,14.053,13.242,11.837,11.014,
2118,25/05/2019 01:15:00,14.02,13.24,11.843,11.017,
2119,25/05/2019 01:30:00,13.988,13.239,11.85,11.018,
2120,25/05/2019 01:45:00,13.957,13.236,11.854,11.021,
2121,25/05/2019 02:00:00,13.927,13.231,11.86,11.024,
2122,25/05/2019 02:15:00,13.897,13.228,11.865,11.027,
2123,25/05/2019 02:30:00,13.865,13.222,11.871,11.029,
2124,25/05/2019 02:45:00,13.837,13.218,11.875,11.032,
2125,25/05/2019 03:00:00,13.81,13.212,11.88,11.035,
2126,25/05/2019 03:15:00,13.786,13.206,11.884,11.038,
2127,25/05/2019 03:30:00,13.765,13.198,11.89,11.04,
2128,25/05/2019 03:45:00,13.742,13.192,11.895,11.043,
2129,25/05/2019 04:00:00,13.72,13.184,11.898,11.046,
2130,25/05/2019 04:15:00,13.694,13.177,11.903,11.049,
2131,25/05/2019 04:30:00,13.669,13.169,11.907,11.052,
2132,25/05/2019 04:45:00,13.642,13.162,11.91,11.055,
2133,25/05/2019 05:00:00,13.613,13.153,11.913,11.056,
2134,25/05/2019 05:15:00,13.584,13.145,11.918,11.059,
2135,25/05/2019 05:30:00,13.557,13.136,11.921,11.062,
2136,25/05/2019 05:45:00,13.529,13.127,11.924,11.065,
2137,25/05/2019 06:00:00,13.5,13.118,11.927,11.069,
2138,25/05/2019 06:15:00,13.475,13.109,11.93,11.072,
2139,25/05/2019 06:30:00,13.451,13.1,11.931,11.075,
2140,25/05/2019 06:45:00,13.428,13.09,11.934,11.078,
2141,25/05/2019 07:00:00,13.409,13.079,11.936,11.079,
2142,25/05/2019 07:15:00,13.394,13.069,11.939,11.082,
2143,25/05/2019 07:30:00,13.385,13.06,11.94,11.085,
2144,25/05/2019 07:45:00,13.382,13.049,11.942,11.088,
2145,25/05/2019 08:00:00,13.382,13.038,11.943,11.091,
2146,25/05/2019 08:15:00,13.383,13.029,11.945,11.093,
2147,25/05/2019 08:30:00,13.391,13.02,11.947,11.096,
2148,25/05/2019 08:45:00,13.406,13.011,11.95,11.099,
2149,25/05/2019 09:00:00,13.428,13.004,11.95,11.102,
2150,25/05/2019 09:15:00,13.452,12.996,11.951,11.104,
2151,25/05/2019 09:30:00,13.479,12.99,11.953,11.107,
2152,25/05/2019 09:45:00,13.505,12.984,11.954,11.11,
2153,25/05/2019 10:00:00,13.53,12.981,11.956,11.113,
2154,25/05/2019 10:15:00,13.56,12.978,11.957,11.114,
2155,25/05/2019 10:30:00,13.595,12.975,11.959,11.117,
2156,25/05/2019 10:45:00,13.64,12.975,11.959,11.12,
2157,25/05/2019 11:00:00,13.688,12.975,11.96,11.122,
2158,25/05/2019 11:15:00,13.735,12.975,11.96,11.125,
2159,25/05/2019 11:30:00,13.771,12.978,11.962,11.126,
2160,25/05/2019 11:45:00,13.798,12.983,11.962,11.129,
2161,25/05/2019 12:00:00,13.832,12.987,11.963,11.132,
2162,25/05/2019 12:15:00,13.873,12.993,11.965,11.134,
2163,25/05/2019 12:30:00,13.913,12.999,11.965,11.137,
2164,25/05/2019 12:45:00,13.958,13.007,11.966,11.139,
2165,25/05/2019 13:00:00,14.02,13.016,11.968,11.142,
2166,25/05/2019 13:15:00,14.095,13.025,11.968,11.143,
2167,25/05/2019 13:30:00,14.159,13.035,11.969,11.145,
2168,25/05/2019 13:45:00,14.22,13.046,11.971,11.148,
2169,25/05/2019 14:00:00,14.271,13.06,11.971,11.149,
2170,25/05/2019 14:15:00,14.318,13.075,11.972,11.151,
2171,25/05/2019 14:30:00,14.357,13.09,11.974,11.152,
2172,25/05/2019 14:45:00,14.393,13.106,11.975,11.155,
2173,25/05/2019 15:00:00,14.429,13.123,11.977,11.157,
2174,25/05/2019 15:15:00,14.483,13.139,11.978,11.158,
2175,25/05/2019 15:30:00,14.544,13.157,11.981,11.16,
2176,25/05/2019 15:45:00,14.589,13.175,11.983,11.161,
2177,25/05/2019 16:00:00,14.64,13.194,11.986,11.163,
2178,25/05/2019 16:15:00,14.694,13.213,11.989,11.164,
2179,25/05/2019 16:30:00,14.74,13.233,11.99,11.166,
2180,25/05/2019 16:45:00,14.774,13.252,11.993,11.169,
2181,25/05/2019 17:00:00,14.806,13.273,11.997,11.171,
2182,25/05/2019 17:15:00,14.83,13.294,12,11.172,
2183,25/05/2019 17:30:00,14.843,13.315,12.003,11.174,
2184,25/05/2019 17:45:00,14.849,13.335,12.006,11.174,
2185,25/05/2019 18:00:00,14.856,13.354,12.009,11.175,
2186,25/05/2019 18:15:00,14.867,13.374,12.012,11.177,
2187,25/05/2019 18:30:00,14.879,13.392,12.015,11.178,
2188,25/05/2019 18:45:00,14.886,13.41,12.019,11.18,
2189,25/05/2019 19:00:00,14.894,13.428,12.024,11.181,
2190,25/05/2019 19:15:00,14.898,13.445,12.027,11.183,
2191,25/05/2019 19:30:00,14.9,13.46,12.031,11.184,
2192,25/05/2019 19:45:00,14.9,13.475,12.036,11.186,
2193,25/05/2019 20:00:00,14.895,13.49,12.04,11.187,
2194,25/05/2019 20:15:00,14.885,13.505,12.046,11.189,
2195,25/05/2019 20:30:00,14.87,13.518,12.051,11.19,
2196,25/05/2019 20:45:00,14.853,13.53,12.056,11.192,
2197,25/05/2019 21:00:00,14.836,13.542,12.062,11.193,
2198,25/05/2019 21:15:00,14.815,13.553,12.066,11.196,
2199,25/05/2019 21:30:00,14.791,13.563,12.072,11.198,
2200,25/05/2019 21:45:00,14.765,13.571,12.078,11.199,
2201,25/05/2019 22:00:00,14.738,13.58,12.083,11.201,
2202,25/05/2019 22:15:00,14.71,13.586,12.089,11.204,
2203,25/05/2019 22:30:00,14.68,13.592,12.095,11.206,
2204,25/05/2019 22:45:00,14.649,13.596,12.101,11.207,
2205,25/05/2019 23:00:00,14.617,13.601,12.106,11.21,
2206,25/05/2019 23:15:00,14.584,13.604,12.112,11.212,
2207,25/05/2019 23:30:00,14.55,13.605,12.118,11.213,
2208,25/05/2019 23:45:00,14.514,13.607,12.122,11.216,
2209,26/05/2019 00:00:00,14.478,13.607,12.128,11.218,
2210,26/05/2019 00:15:00,14.442,13.605,12.133,11.221,
2211,26/05/2019 00:30:00,14.405,13.604,12.139,11.224,
2212,26/05/2019 00:45:00,14.367,13.601,12.143,11.225,
2213,26/05/2019 01:00:00,14.33,13.598,12.149,11.228,
2214,26/05/2019 01:15:00,14.292,13.593,12.154,11.231,
2215,26/05/2019 01:30:00,14.255,13.587,12.158,11.233,
2216,26/05/2019 01:45:00,14.214,13.583,12.163,11.236,
2217,26/05/2019 02:00:00,14.176,13.575,12.169,11.239,
2218,26/05/2019 02:15:00,14.137,13.569,12.174,11.241,
2219,26/05/2019 02:30:00,14.098,13.56,12.177,11.244,
2220,26/05/2019 02:45:00,14.059,13.553,12.181,11.247,
2221,26/05/2019 03:00:00,14.02,13.544,12.186,11.25,
2222,26/05/2019 03:15:00,13.981,13.533,12.189,11.253,
2223,26/05/2019 03:30:00,13.943,13.523,12.193,11.256,
2224,26/05/2019 03:45:00,13.906,13.512,12.196,11.257,
2225,26/05/2019 04:00:00,13.87,13.502,12.199,11.26,
2226,26/05/2019 04:15:00,13.835,13.49,12.202,11.263,
2227,26/05/2019 04:30:00,13.801,13.478,12.205,11.266,
2228,26/05/2019 04:45:00,13.765,13.466,12.208,11.269,
2229,26/05/2019 05:00:00,13.73,13.452,12.211,11.272,
2230,26/05/2019 05:15:00,13.694,13.44,12.213,11.274,
2231,26/05/2019 05:30:00,13.66,13.427,12.216,11.277,
2232,26/05/2019 05:45:00,13.626,13.413,12.217,11.28,
2233,26/05/2019 06:00:00,13.595,13.398,12.219,11.283,
2234,26/05/2019 06:15:00,13.566,13.385,12.221,11.286,
2235,26/05/2019 06:30:00,13.541,13.37,12.222,11.289,
2236,26/05/2019 06:45:00,13.52,13.356,12.224,11.291,
2237,26/05/2019 07:00:00,13.499,13.341,12.224,11.294,
2238,26/05/2019 07:15:00,13.479,13.326,12.225,11.297,
2239,26/05/2019 07:30:00,13.463,13.312,12.225,11.3,
2240,26/05/2019 07:45:00,13.451,13.297,12.227,11.301,
2241,26/05/2019 08:00:00,13.449,13.284,12.227,11.304,
2242,26/05/2019 08:15:00,13.452,13.27,12.227,11.307,
2243,26/05/2019 08:30:00,13.46,13.257,12.227,11.309,
2244,26/05/2019 08:45:00,13.473,13.245,12.225,11.312,
2245,26/05/2019 09:00:00,13.49,13.233,12.225,11.314,
2246,26/05/2019 09:15:00,13.509,13.222,12.225,11.317,
2247,26/05/2019 09:30:00,13.536,13.212,12.225,11.318,
2248,26/05/2019 09:45:00,13.566,13.203,12.224,11.321,
2249,26/05/2019 10:00:00,13.602,13.195,12.224,11.323,
2250,26/05/2019 10:15:00,13.645,13.189,12.224,11.326,
2251,26/05/2019 10:30:00,13.693,13.183,12.224,11.327,
2252,26/05/2019 10:45:00,13.745,13.18,12.222,11.33,
2253,26/05/2019 11:00:00,13.802,13.178,12.222,11.332,
2254,26/05/2019 11:15:00,13.861,13.178,12.222,11.335,
2255,26/05/2019 11:30:00,13.921,13.178,12.222,11.336,
2256,26/05/2019 11:45:00,13.984,13.181,12.222,11.339,
2257,26/05/2019 12:00:00,14.048,13.186,12.221,11.341,
2258,26/05/2019 12:15:00,14.102,13.194,12.221,11.344,
2259,26/05/2019 12:30:00,14.152,13.201,12.221,11.346,
2260,26/05/2019 12:45:00,14.206,13.21,12.221,11.347,
2261,26/05/2019 13:00:00,14.264,13.221,12.219,11.349,
2262,26/05/2019 13:15:00,14.33,13.233,12.219,11.352,
2263,26/05/2019 13:30:00,14.4,13.245,12.219,11.353,
2264,26/05/2019 13:45:00,14.475,13.258,12.219,11.355,
2265,26/05/2019 14:00:00,14.538,13.273,12.219,11.356,
2266,26/05/2019 14:15:00,14.58,13.29,12.217,11.358,
2267,26/05/2019 14:30:00,14.619,13.306,12.217,11.358,
2268,26/05/2019 14:45:00,14.673,13.326,12.219,11.359,
2269,26/05/2019 15:00:00,14.729,13.344,12.219,11.361,
2270,26/05/2019 15:15:00,14.783,13.364,12.219,11.362,
2271,26/05/2019 15:30:00,14.834,13.383,12.221,11.364,
2272,26/05/2019 15:45:00,14.895,13.403,12.222,11.365,
2273,26/05/2019 16:00:00,14.96,13.424,12.224,11.365,
2274,26/05/2019 16:15:00,15.013,13.446,12.225,11.367,
2275,26/05/2019 16:30:00,15.063,13.467,12.227,11.368,
2276,26/05/2019 16:45:00,15.108,13.49,12.23,11.37,
2277,26/05/2019 17:00:00,15.148,13.514,12.231,11.37,
2278,26/05/2019 17:15:00,15.184,13.536,12.234,11.371,
2279,26/05/2019 17:30:00,15.211,13.56,12.237,11.373,
2280,26/05/2019 17:45:00,15.228,13.584,12.24,11.373,
2281,26/05/2019 18:00:00,15.242,13.607,12.243,11.374,
2282,26/05/2019 18:15:00,15.252,13.629,12.246,11.376,
2283,26/05/2019 18:30:00,15.255,13.652,12.249,11.376,
2284,26/05/2019 18:45:00,15.255,13.673,12.252,11.377,
2285,26/05/2019 19:00:00,15.251,13.693,12.257,11.379,
2286,26/05/2019 19:15:00,15.242,13.712,12.26,11.379,
2287,26/05/2019 19:30:00,15.231,13.73,12.264,11.38,
2288,26/05/2019 19:45:00,15.22,13.747,12.269,11.38,
2289,26/05/2019 20:00:00,15.203,13.763,12.272,11.382,
2290,26/05/2019 20:15:00,15.185,13.778,12.276,11.384,
2291,26/05/2019 20:30:00,15.163,13.792,12.283,11.385,
2292,26/05/2019 20:45:00,15.137,13.804,12.287,11.385,
2293,26/05/2019 21:00:00,15.108,13.816,12.292,11.387,
2294,26/05/2019 21:15:00,15.075,13.825,12.298,11.388,
2295,26/05/2019 21:30:00,15.04,13.834,12.302,11.39,
2296,26/05/2019 21:45:00,15.004,13.841,12.308,11.391,
2297,26/05/2019 22:00:00,14.97,13.847,12.313,11.393,
2298,26/05/2019 22:15:00,14.933,13.853,12.319,11.394,
2299,26/05/2019 22:30:00,14.897,13.856,12.323,11.396,
2300,26/05/2019 22:45:00,14.861,13.859,12.329,11.397,
2301,26/05/2019 23:00:00,14.825,13.861,12.334,11.399,
2302,26/05/2019 23:15:00,14.789,13.862,12.34,11.4,
2303,26/05/2019 23:30:00,14.752,13.862,12.346,11.403,
2304,26/05/2019 23:45:00,14.714,13.861,12.351,11.405,
2305,27/05/2019 00:00:00,14.679,13.858,12.357,11.406,
2306,27/05/2019 00:15:00,14.641,13.855,12.361,11.409,
2307,27/05/2019 00:30:00,14.605,13.852,12.366,11.411,
2308,27/05/2019 00:45:00,14.568,13.847,12.372,11.414,
2309,27/05/2019 01:00:00,14.532,13.841,12.376,11.415,
2310,27/05/2019 01:15:00,14.498,13.835,12.381,11.418,
2311,27/05/2019 01:30:00,14.462,13.828,12.385,11.42,
2312,27/05/2019 01:45:00,14.427,13.822,12.39,11.423,
2313,27/05/2019 02:00:00,14.393,13.813,12.394,11.425,
2314,27/05/2019 02:15:00,14.361,13.805,12.397,11.428,
2315,27/05/2019 02:30:00,14.33,13.796,12.402,11.429,
2316,27/05/2019 02:45:00,14.297,13.786,12.405,11.432,
2317,27/05/2019 03:00:00,14.267,13.777,12.409,11.435,
2318,27/05/2019 03:15:00,14.235,13.766,12.412,11.438,
2319,27/05/2019 03:30:00,14.204,13.756,12.416,11.44,
2320,27/05/2019 03:45:00,14.171,13.745,12.419,11.443,
2321,27/05/2019 04:00:00,14.137,13.735,12.422,11.446,
2322,27/05/2019 04:15:00,14.102,13.724,12.425,11.447,
2323,27/05/2019 04:30:00,14.068,13.712,12.426,11.45,
2324,27/05/2019 04:45:00,14.033,13.7,12.429,11.453,
2325,27/05/2019 05:00:00,13.997,13.688,12.431,11.456,
2326,27/05/2019 05:15:00,13.963,13.675,12.434,11.458,
2327,27/05/2019 05:30:00,13.931,13.663,12.435,11.461,
2328,27/05/2019 05:45:00,13.9,13.649,12.437,11.464,
2329,27/05/2019 06:00:00,13.874,13.635,12.438,11.467,
2330,27/05/2019 06:15:00,13.855,13.622,12.438,11.469,
2331,27/05/2019 06:30:00,13.841,13.608,12.44,11.472,
2332,27/05/2019 06:45:00,13.831,13.593,12.44,11.475,
2333,27/05/2019 07:00:00,13.826,13.58,12.441,11.476,
2334,27/05/2019 07:15:00,13.822,13.568,12.441,11.479,
2335,27/05/2019 07:30:00,13.819,13.554,12.441,11.481,
2336,27/05/2019 07:45:00,13.816,13.542,12.441,11.484,
2337,27/05/2019 08:00:00,13.813,13.53,12.443,11.485,
2338,27/05/2019 08:15:00,13.819,13.518,12.441,11.488,
2339,27/05/2019 08:30:00,13.831,13.508,12.441,11.49,
2340,27/05/2019 08:45:00,13.85,13.499,12.441,11.493,
2341,27/05/2019 09:00:00,13.879,13.49,12.441,11.494,
2342,27/05/2019 09:15:00,13.912,13.481,12.441,11.497,
2343,27/05/2019 09:30:00,13.934,13.473,12.441,11.499,
2344,27/05/2019 09:45:00,13.961,13.467,12.44,11.502,
2345,27/05/2019 10:00:00,13.984,13.463,12.44,11.504,
2346,27/05/2019 10:15:00,13.991,13.46,12.44,11.507,
2347,27/05/2019 10:30:00,13.993,13.457,12.438,11.508,
2348,27/05/2019 10:45:00,14.003,13.454,12.438,11.51,
2349,27/05/2019 11:00:00,14.024,13.452,12.437,11.513,
2350,27/05/2019 11:15:00,14.039,13.451,12.437,11.514,
2351,27/05/2019 11:30:00,14.053,13.451,12.435,11.516,
2352,27/05/2019 11:45:00,14.072,13.451,12.434,11.517,
2353,27/05/2019 12:00:00,14.098,13.451,12.434,11.519,
2354,27/05/2019 12:15:00,14.12,13.451,12.432,11.52,
2355,27/05/2019 12:30:00,14.141,13.452,12.432,11.522,
2356,27/05/2019 12:45:00,14.164,13.454,12.431,11.523,
2357,27/05/2019 13:00:00,14.201,13.455,12.431,11.525,
2358,27/05/2019 13:15:00,14.252,13.458,12.429,11.526,
2359,27/05/2019 13:30:00,14.304,13.463,12.429,11.528,
2360,27/05/2019 13:45:00,14.339,13.467,12.428,11.529,
2361,27/05/2019 14:00:00,14.364,13.472,12.428,11.531,
2362,27/05/2019 14:15:00,14.388,13.479,12.426,11.532,
2363,27/05/2019 14:30:00,14.418,13.487,12.426,11.534,
2364,27/05/2019 14:45:00,14.46,13.494,12.425,11.534,
2365,27/05/2019 15:00:00,14.498,13.502,12.425,11.535,
2366,27/05/2019 15:15:00,14.524,13.511,12.423,11.535,
2367,27/05/2019 15:30:00,14.553,13.52,12.423,11.537,
2368,27/05/2019 15:45:00,14.581,13.529,12.422,11.538,
2369,27/05/2019 16:00:00,14.607,13.539,12.422,11.538,
2370,27/05/2019 16:15:00,14.632,13.55,12.422,11.54,
2371,27/05/2019 16:30:00,14.656,13.56,12.422,11.54,
2372,27/05/2019 16:45:00,14.68,13.571,12.422,11.542,
2373,27/05/2019 17:00:00,14.699,13.583,12.422,11.542,
2374,27/05/2019 17:15:00,14.72,13.593,12.422,11.542,
2375,27/05/2019 17:30:00,14.74,13.605,12.423,11.543,
2376,27/05/2019 17:45:00,14.756,13.616,12.423,11.543,
2377,27/05/2019 18:00:00,14.77,13.628,12.425,11.545,
2378,27/05/2019 18:15:00,14.78,13.638,12.426,11.545,
2379,27/05/2019 18:30:00,14.789,13.649,12.426,11.546,
2380,27/05/2019 18:45:00,14.8,13.661,12.428,11.546,
2381,27/05/2019 19:00:00,14.809,13.672,12.429,11.548,
2382,27/05/2019 19:15:00,14.818,13.682,12.431,11.548,
2383,27/05/2019 19:30:00,14.824,13.693,12.432,11.549,
2384,27/05/2019 19:45:00,14.83,13.702,12.435,11.549,
2385,27/05/2019 20:00:00,14.833,13.712,12.437,11.551,
2386,27/05/2019 20:15:00,14.833,13.721,12.438,11.551,
2387,27/05/2019 20:30:00,14.833,13.73,12.441,11.552,
2388,27/05/2019 20:45:00,14.83,13.739,12.443,11.552,
2389,27/05/2019 21:00:00,14.825,13.747,12.446,11.554,
2390,27/05/2019 21:15:00,14.819,13.754,12.449,11.554,
2391,27/05/2019 21:30:00,14.813,13.762,12.45,11.555,
2392,27/05/2019 21:45:00,14.806,13.769,12.453,11.557,
2393,27/05/2019 22:00:00,14.795,13.772,12.45,11.557,
2394,27/05/2019 22:15:00,14.78,13.775,12.447,11.557,
2395,27/05/2019 22:30:00,14.767,13.778,12.449,11.557,
2396,27/05/2019 22:45:00,14.753,13.783,12.45,11.557,
2397,27/05/2019 23:00:00,14.741,13.786,12.452,11.557,
2398,27/05/2019 23:15:00,14.729,13.79,12.455,11.558,
2399,27/05/2019 23:30:00,14.717,13.793,12.458,11.56,
2400,27/05/2019 23:45:00,14.704,13.795,12.461,11.56,
2401,28/05/2019 00:00:00,14.691,13.798,12.464,11.561,
2402,28/05/2019 00:15:00,14.677,13.799,12.467,11.563,
2403,28/05/2019 00:30:00,14.662,13.801,12.47,11.563,
2404,28/05/2019 00:45:00,14.646,13.801,12.473,11.564,
2405,28/05/2019 01:00:00,14.629,13.801,12.476,11.566,
2406,28/05/2019 01:15:00,14.611,13.802,12.479,11.567,
2407,28/05/2019 01:30:00,14.592,13.801,12.482,11.569,
2408,28/05/2019 01:45:00,14.572,13.801,12.483,11.569,
2409,28/05/2019 02:00:00,14.553,13.799,12.487,11.57,
2410,28/05/2019 02:15:00,14.532,13.798,12.49,11.572,
2411,28/05/2019 02:30:00,14.511,13.795,12.493,11.573,
2412,28/05/2019 02:45:00,14.492,13.793,12.494,11.575,
2413,28/05/2019 03:00:00,14.471,13.79,12.497,11.576,
2414,28/05/2019 03:15:00,14.45,13.786,12.499,11.578,
2415,28/05/2019 03:30:00,14.429,13.783,12.502,11.579,
2416,28/05/2019 03:45:00,14.406,13.778,12.505,11.581,
2417,28/05/2019 04:00:00,14.384,13.774,12.506,11.583,
2418,28/05/2019 04:15:00,14.36,13.769,12.508,11.584,
2419,28/05/2019 04:30:00,14.336,13.765,12.511,11.586,
2420,28/05/2019 04:45:00,14.312,13.759,12.512,11.587,
2421,28/05/2019 05:00:00,14.288,13.753,12.514,11.589,
2422,28/05/2019 05:15:00,14.264,13.747,12.515,11.59,
2423,28/05/2019 05:30:00,14.24,13.739,12.517,11.592,
2424,28/05/2019 05:45:00,14.216,13.733,12.518,11.593,
2425,28/05/2019 06:00:00,14.192,13.726,12.52,11.595,
2426,28/05/2019 06:15:00,14.168,13.718,12.521,11.598,
2427,28/05/2019 06:30:00,14.144,13.711,12.523,11.599,
2428,28/05/2019 06:45:00,14.12,13.702,12.524,11.601,
2429,28/05/2019 07:00:00,14.098,13.694,12.524,11.602,
2430,28/05/2019 07:15:00,14.075,13.685,12.526,11.604,
2431,28/05/2019 07:30:00,14.057,13.676,12.527,11.605,
2432,28/05/2019 07:45:00,14.041,13.667,12.527,11.607,
2433,28/05/2019 08:00:00,14.027,13.658,12.529,11.608,
2434,28/05/2019 08:15:00,14.015,13.649,12.529,11.61,
2435,28/05/2019 08:30:00,14.006,13.64,12.529,11.611,
2436,28/05/2019 08:45:00,13.999,13.631,12.53,11.613,
2437,28/05/2019 09:00:00,13.993,13.622,12.53,11.614,
2438,28/05/2019 09:15:00,13.988,13.613,12.53,11.616,
2439,28/05/2019 09:30:00,13.984,13.605,12.53,11.617,
2440,28/05/2019 09:45:00,13.981,13.598,12.53,11.619,
2441,28/05/2019 10:00:00,13.981,13.59,12.532,11.62,
2442,28/05/2019 10:15:00,13.985,13.583,12.532,11.622,
2443,28/05/2019 10:30:00,13.996,13.575,12.532,11.624,
2444,28/05/2019 10:45:00,14.011,13.569,12.532,11.625,
2445,28/05/2019 11:00:00,14.026,13.563,12.53,11.627,
2446,28/05/2019 11:15:00,14.045,13.559,12.532,11.628,
2447,28/05/2019 11:30:00,14.065,13.554,12.532,11.63,
2448,28/05/2019 11:45:00,14.089,13.55,12.532,11.631,
2449,28/05/2019 12:00:00,14.119,13.547,12.532,11.633,
2450,28/05/2019 12:15:00,14.144,13.545,12.53,11.634,
2451,28/05/2019 12:30:00,14.158,13.544,12.53,11.636,
2452,28/05/2019 12:45:00,14.182,13.544,12.53,11.637,
2453,28/05/2019 13:00:00,14.211,13.545,12.529,11.639,
2454,28/05/2019 13:15:00,14.235,13.545,12.529,11.64,
2455,28/05/2019 13:30:00,14.259,13.548,12.529,11.642,
2456,28/05/2019 13:45:00,14.291,13.551,12.529,11.643,
2457,28/05/2019 14:00:00,14.319,13.554,12.529,11.643,
2458,28/05/2019 14:15:00,14.331,13.557,12.527,11.645,
2459,28/05/2019 14:30:00,14.334,13.562,12.527,11.646,
2460,28/05/2019 14:45:00,14.342,13.568,12.527,11.648,
2461,28/05/2019 15:00:00,14.36,13.572,12.527,11.648,
2462,28/05/2019 15:15:00,14.381,13.577,12.527,11.649,
2463,28/05/2019 15:30:00,14.394,13.583,12.527,11.651,
2464,28/05/2019 15:45:00,14.414,13.589,12.527,11.651,
2465,28/05/2019 16:00:00,14.441,13.593,12.527,11.652,
2466,28/05/2019 16:15:00,14.463,13.599,12.527,11.654,
2467,28/05/2019 16:30:00,14.481,13.605,12.527,11.654,
2468,28/05/2019 16:45:00,14.483,13.611,12.527,11.655,
2469,28/05/2019 17:00:00,14.475,13.619,12.527,11.655,
2470,28/05/2019 17:15:00,14.481,13.625,12.529,11.657,
2471,28/05/2019 17:30:00,14.489,13.632,12.529,11.658,
2472,28/05/2019 17:45:00,14.49,13.638,12.529,11.658,
2473,28/05/2019 18:00:00,14.48,13.643,12.529,11.66,
2474,28/05/2019 18:15:00,14.469,13.649,12.53,11.66,
2475,28/05/2019 18:30:00,14.462,13.654,12.53,11.66,
2476,28/05/2019 18:45:00,14.453,13.658,12.53,11.661,
2477,28/05/2019 19:00:00,14.441,13.663,12.532,11.661,
2478,28/05/2019 19:15:00,14.429,13.666,12.532,11.663,
2479,28/05/2019 19:30:00,14.415,13.669,12.532,11.663,
2480,28/05/2019 19:45:00,14.4,13.67,12.533,11.665,
2481,28/05/2019 20:00:00,14.384,13.673,12.533,11.665,
2482,28/05/2019 20:15:00,14.366,13.673,12.535,11.665,
2483,28/05/2019 20:30:00,14.346,13.675,12.535,11.666,
2484,28/05/2019 20:45:00,14.324,13.675,12.536,11.666,
2485,28/05/2019 21:00:00,14.3,13.673,12.536,11.668,
2486,28/05/2019 21:15:00,14.274,13.673,12.538,11.668,
2487,28/05/2019 21:30:00,14.246,13.67,12.539,11.668,
2488,28/05/2019 21:45:00,14.217,13.669,12.539,11.669,
2489,28/05/2019 22:00:00,14.191,13.666,12.541,11.669,
2490,28/05/2019 22:15:00,14.164,13.661,12.542,11.671,
2491,28/05/2019 22:30:00,14.137,13.657,12.542,11.671,
2492,28/05/2019 22:45:00,14.11,13.652,12.544,11.672,
2493,28/05/2019 23:00:00,14.084,13.646,12.545,11.672,
2494,28/05/2019 23:15:00,14.062,13.64,12.545,11.674,
2495,28/05/2019 23:30:00,14.038,13.634,12.547,11.674,
2496,28/05/2019 23:45:00,14.014,13.626,12.547,11.675,
2497,29/05/2019 00:00:00,13.987,13.62,12.547,11.675,
2498,29/05/2019 00:15:00,13.958,13.613,12.548,11.677,
2499,29/05/2019 00:30:00,13.927,13.604,12.548,11.677,
2500,29/05/2019 00:45:00,13.894,13.596,12.548,11.678,
2501,29/05/2019 01:00:00,13.861,13.587,12.55,11.678,
2502,29/05/2019 01:15:00,13.828,13.578,12.55,11.68,
2503,29/05/2019 01:30:00,13.796,13.568,12.55,11.681,
2504,29/05/2019 01:45:00,13.766,13.557,12.55,11.681,
2505,29/05/2019 02:00:00,13.738,13.547,12.55,11.683,
2506,29/05/2019 02:15:00,13.711,13.536,12.548,11.683,
2507,29/05/2019 02:30:00,13.685,13.524,12.548,11.684,
2508,29/05/2019 02:45:00,13.658,13.512,12.548,11.684,
2509,29/05/2019 03:00:00,13.631,13.5,12.547,11.686,
2510,29/05/2019 03:15:00,13.604,13.488,12.547,11.686,
2511,29/05/2019 03:30:00,13.578,13.476,12.545,11.687,
2512,29/05/2019 03:45:00,13.556,13.464,12.545,11.689,
2513,29/05/2019 04:00:00,13.532,13.451,12.544,11.689,
2514,29/05/2019 04:15:00,13.508,13.439,12.542,11.69,
2515,29/05/2019 04:30:00,13.481,13.425,12.541,11.69,
2516,29/05/2019 04:45:00,13.454,13.413,12.539,11.692,
2517,29/05/2019 05:00:00,13.425,13.4,12.538,11.692,
2518,29/05/2019 05:15:00,13.398,13.386,12.536,11.692,
2519,29/05/2019 05:30:00,13.371,13.374,12.535,11.693,
2520,29/05/2019 05:45:00,13.344,13.359,12.532,11.693,
2521,29/05/2019 06:00:00,13.318,13.345,12.53,11.695,
