#,P2Date,H2,TP2
2534,10/05/2022 23:15:00,-1.971005917,15.164
2535,10/05/2022 23:30:00,-1.806508876,15.058
2536,10/05/2022 23:45:00,-0.582840237,14.952
2537,11/05/2022 00:00:00,-1.733727811,14.851
2538,11/05/2022 00:15:00,-1.704733728,14.746
2539,11/05/2022 00:30:00,-1.84260355,14.64
2540,11/05/2022 00:45:00,-2.000591716,14.538
2541,11/05/2022 01:00:00,-1.889940828,14.43
2542,11/05/2022 01:15:00,-1.501775148,14.31
2543,11/05/2022 01:30:00,-1.489940828,14.203
2544,11/05/2022 01:45:00,-2.106508876,14.096
2545,11/05/2022 02:00:00,-1.955029586,13.987
2546,11/05/2022 02:15:00,-1.652662722,13.883
2547,11/05/2022 02:30:00,-2.04556213,13.78
2548,11/05/2022 02:45:00,-1.305325444,13.678
2549,11/05/2022 03:00:00,-1.621301775,13.58
2550,11/05/2022 03:15:00,-1.941420118,13.484
2551,11/05/2022 03:30:00,-1.756804734,13.386
2552,11/05/2022 03:45:00,-1.783431953,13.285
2553,11/05/2022 04:00:00,-1.934911243,13.188
2554,11/05/2022 04:15:00,-1.677514793,13.094
2555,11/05/2022 04:30:00,-1.977514793,13.014
2556,11/05/2022 04:45:00,-1.756804734,12.941
2557,11/05/2022 05:00:00,-2.128994083,12.873
2558,11/05/2022 05:15:00,-1.526627219,12.811
2559,11/05/2022 05:30:00,-1.420118343,12.755
2560,11/05/2022 05:45:00,-2.144970414,12.701
2561,11/05/2022 06:00:00,-1.828994083,12.653
2562,11/05/2022 06:15:00,-1.646153846,12.619
2563,11/05/2022 06:30:00,-1.517159763,12.594
2564,11/05/2022 06:45:00,-1.824260355,12.577
2565,11/05/2022 07:00:00,-1.64852071,12.574
2566,11/05/2022 07:15:00,-1.530769231,12.588
2567,11/05/2022 07:30:00,-1.720710059,12.613
2568,11/05/2022 07:45:00,-1.489940828,12.653
2569,11/05/2022 08:00:00,-1.736094675,12.699
2570,11/05/2022 08:15:00,-1.792899408,12.733
2571,11/05/2022 08:30:00,-1.474556213,12.737
2572,11/05/2022 08:45:00,-1.722485207,12.76
2573,11/05/2022 09:00:00,-1.636686391,12.828
2574,11/05/2022 09:15:00,-2.173964497,12.93
2575,11/05/2022 09:30:00,-1.214792899,13.037
2576,11/05/2022 09:45:00,-2.036686391,13.13
2577,11/05/2022 10:00:00,-1.941420118,13.215
2578,11/05/2022 10:15:00,-1.598816568,13.299
2579,11/05/2022 10:30:00,-1.571597633,13.383
2580,11/05/2022 10:45:00,-2.009467456,13.476
2581,11/05/2022 11:00:00,-1.666272189,13.571
2582,11/05/2022 11:15:00,-1.724852071,13.663
2583,11/05/2022 11:30:00,-1.655029586,13.762
2584,11/05/2022 11:45:00,-1.715976331,13.858
2585,11/05/2022 12:00:00,-1.562721893,13.964
2586,11/05/2022 12:15:00,-1.756804734,14.063
2587,11/05/2022 12:30:00,-1.237278107,14.161
2588,11/05/2022 12:45:00,-1.887573964,14.268
2589,11/05/2022 13:00:00,-1.571597633,14.372
2590,11/05/2022 13:15:00,-1.489940828,14.487
2591,11/05/2022 13:30:00,-2.076923077,14.605
2592,11/05/2022 13:45:00,-1.94852071,14.705
2593,11/05/2022 14:00:00,-2.427218935,14.824
2594,11/05/2022 14:15:00,-1.921301775,14.924
2595,11/05/2022 14:30:00,-2.428994083,15.024
2596,11/05/2022 14:45:00,-1.862721893,15.148
2597,11/05/2022 15:00:00,-1.934911243,15.258
2598,11/05/2022 15:15:00,-2.178698225,15.348
2599,11/05/2022 15:30:00,-2.318343195,15.446
2600,11/05/2022 15:45:00,-1.519526627,15.515
2601,11/05/2022 16:00:00,-1.934911243,15.567
2602,11/05/2022 16:15:00,-2.273372781,15.606
2603,11/05/2022 16:30:00,-1.50591716,15.646
2604,11/05/2022 16:45:00,-2.169822485,15.69
2605,11/05/2022 17:00:00,-2.135502959,15.718
2606,11/05/2022 17:15:00,-2.397633136,15.748
2607,11/05/2022 17:30:00,-2.198816568,15.773
2608,11/05/2022 17:45:00,-2.020710059,15.786
2609,11/05/2022 18:00:00,-2.309467456,15.783
2610,11/05/2022 18:15:00,-2.483431953,15.776
2611,11/05/2022 18:30:00,-1.749704142,15.764
2612,11/05/2022 18:45:00,-2.183431953,15.757
2613,11/05/2022 19:00:00,-1.713609467,15.74
2614,11/05/2022 19:15:00,-2.295857988,15.718
2615,11/05/2022 19:30:00,-1.318934911,15.69
2616,11/05/2022 19:45:00,-2.070414201,15.651
2617,11/05/2022 20:00:00,-1.806508876,15.613
2618,11/05/2022 20:15:00,-1.785798817,15.579
2619,11/05/2022 20:30:00,-2.147337278,15.545
2620,11/05/2022 20:45:00,-2.018343195,15.511
2621,11/05/2022 21:00:00,-1.989349112,15.478
2622,11/05/2022 21:15:00,-1.707100592,15.434
2623,11/05/2022 21:30:00,-1.882840237,15.384
2624,11/05/2022 21:45:00,-1.614201183,15.326
2625,11/05/2022 22:00:00,-1.501775148,15.264
2626,11/05/2022 22:15:00,-1.510650888,15.197
2627,11/05/2022 22:30:00,-1.668639053,15.13
2628,11/05/2022 22:45:00,-1.826627219,15.057
2629,11/05/2022 23:00:00,-1.887573964,14.979
2630,11/05/2022 23:15:00,-1.280473373,14.901
2631,11/05/2022 23:30:00,-2.079289941,14.824
2632,11/05/2022 23:45:00,-1.557988166,14.738
2633,12/05/2022 00:00:00,-1.384023669,14.652
2634,12/05/2022 00:15:00,-1.424852071,14.563
2635,12/05/2022 00:30:00,-1.94852071,14.477
2636,12/05/2022 00:45:00,-1.749704142,14.394
2637,12/05/2022 01:00:00,-1.923668639,14.312
2638,12/05/2022 01:15:00,-1.113017751,14.228
2639,12/05/2022 01:30:00,-1.711242604,14.149
2640,12/05/2022 01:45:00,-1.873964497,14.074
2641,12/05/2022 02:00:00,-1.192307692,13.999
2642,12/05/2022 02:15:00,-1.379881657,13.922
2643,12/05/2022 02:30:00,-1.44260355,13.841
2644,12/05/2022 02:45:00,-1.806508876,13.76
2645,12/05/2022 03:00:00,-1.736094675,13.676
2646,12/05/2022 03:15:00,-1.526627219,13.59
2647,12/05/2022 03:30:00,-1.291715976,13.505
2648,12/05/2022 03:45:00,-1.137869822,13.419
2649,12/05/2022 04:00:00,-1.918934911,13.33
2650,12/05/2022 04:15:00,-1.280473373,13.251
2651,12/05/2022 04:30:00,-1.591715976,13.168
2652,12/05/2022 04:45:00,-1.65739645,13.085
2653,12/05/2022 05:00:00,-1.472189349,13.01
2654,12/05/2022 05:15:00,-1.289349112,12.935
2655,12/05/2022 05:30:00,-1.489940828,12.864
2656,12/05/2022 05:45:00,-1.388757396,12.803
2657,12/05/2022 06:00:00,-1.630177515,12.751
2658,12/05/2022 06:15:00,-1.361538462,12.714
2659,12/05/2022 06:30:00,-1.733727811,12.68
2660,12/05/2022 06:45:00,-1.027218935,12.656
2661,12/05/2022 07:00:00,-1.350295858,12.644
2662,12/05/2022 07:15:00,-1.424852071,12.642
2663,12/05/2022 07:30:00,-1.643786982,12.659
2664,12/05/2022 07:45:00,-1.533136095,12.683
2665,12/05/2022 08:00:00,-1.440828402,12.713
2666,12/05/2022 08:15:00,-1.849112426,12.74
2667,12/05/2022 08:30:00,-1.056804734,12.77
2668,12/05/2022 08:45:00,-1.19704142,12.784
2669,12/05/2022 09:00:00,-0.917159763,12.82
2670,12/05/2022 09:15:00,-0.885207101,12.873
2671,12/05/2022 09:30:00,-1.867455621,12.925
2672,12/05/2022 09:45:00,-1.115384615,12.953
2673,12/05/2022 10:00:00,-1.458579882,13.008
2674,12/05/2022 10:15:00,-1.65739645,13.088
2675,12/05/2022 10:30:00,-1.356804734,13.165
2676,12/05/2022 10:45:00,-1.456213018,13.192
2677,12/05/2022 11:00:00,-1.347928994,13.249
2678,12/05/2022 11:15:00,-1.4,13.29
2679,12/05/2022 11:30:00,-1.663905325,13.332
2680,12/05/2022 11:45:00,-0.869230769,13.371
2681,12/05/2022 12:00:00,-1.783431953,13.424
2682,12/05/2022 12:15:00,-2.072781065,13.503
2683,12/05/2022 12:30:00,-1.792899408,13.605
2684,12/05/2022 12:45:00,-1.392899408,13.687
2685,12/05/2022 13:00:00,-1.903550296,13.76
2686,12/05/2022 13:15:00,-1.905325444,13.837
2687,12/05/2022 13:30:00,-1.65739645,13.93
2688,12/05/2022 13:45:00,-1.724852071,14.033
2689,12/05/2022 14:00:00,-1.370414201,14.159
2690,12/05/2022 14:15:00,-1.513017751,14.273
2691,12/05/2022 14:30:00,-1.69112426,14.391
2692,12/05/2022 14:45:00,-1.758579882,14.506
2693,12/05/2022 15:00:00,-2.233136095,14.608
2694,12/05/2022 15:15:00,-1.998224852,14.719
2695,12/05/2022 15:30:00,-1.763313609,14.825
2696,12/05/2022 15:45:00,-2.120118343,14.924
2697,12/05/2022 16:00:00,-1.941420118,14.995
2698,12/05/2022 16:15:00,-1.817751479,15.043
2699,12/05/2022 16:30:00,-2.068047337,15.079
2700,12/05/2022 16:45:00,-1.89408284,15.111
2701,12/05/2022 17:00:00,-2.059171598,15.133
2702,12/05/2022 17:15:00,-1.905325444,15.143
2703,12/05/2022 17:30:00,-1.625443787,15.149
2704,12/05/2022 17:45:00,-1.876331361,15.157
2705,12/05/2022 18:00:00,-1.989349112,15.154
2706,12/05/2022 18:15:00,-2.097633136,15.139
2707,12/05/2022 18:30:00,-2.047928994,15.124
2708,12/05/2022 18:45:00,-1.887573964,15.108
2709,12/05/2022 19:00:00,-1.982248521,15.09
2710,12/05/2022 19:15:00,-1.953254438,15.067
2711,12/05/2022 19:30:00,-1.234911243,15.045
2712,12/05/2022 19:45:00,-1.758579882,15.019
2713,12/05/2022 20:00:00,-1.844378698,14.987
2714,12/05/2022 20:15:00,-1.666272189,14.945
2715,12/05/2022 20:30:00,-2.300591716,14.898
2716,12/05/2022 20:45:00,-1.804142012,14.853
2717,12/05/2022 21:00:00,-1.580473373,14.795
2718,12/05/2022 21:15:00,-1.78816568,14.729
2719,12/05/2022 21:30:00,-1.718343195,14.662
2720,12/05/2022 21:45:00,-1.943786982,14.586
2721,12/05/2022 22:00:00,-1.806508876,14.502
2722,12/05/2022 22:15:00,-1.589349112,14.414
2723,12/05/2022 22:30:00,-1.424852071,14.315
2724,12/05/2022 22:45:00,-1.095266272,14.219
2725,12/05/2022 23:00:00,-1.557988166,14.114
2726,12/05/2022 23:15:00,-1.720710059,14.017
2727,12/05/2022 23:30:00,-1.727218935,13.912
2728,12/05/2022 23:45:00,-1.846745562,13.805
2729,13/05/2022 00:00:00,-1.639053254,13.708
2730,13/05/2022 00:15:00,-2.074556213,13.602
2731,13/05/2022 00:30:00,-1.765680473,13.496
2732,13/05/2022 00:45:00,-1.69112426,13.392
2733,13/05/2022 01:00:00,-2.081656805,13.29
2734,13/05/2022 01:15:00,-1.641420118,13.181
2735,13/05/2022 01:30:00,-1.711242604,13.072
2736,13/05/2022 01:45:00,-1.406508876,12.969
2737,13/05/2022 02:00:00,-1.65739645,12.868
2738,13/05/2022 02:15:00,-1.892307692,12.763
2739,13/05/2022 02:30:00,-1.513017751,12.66
2740,13/05/2022 02:45:00,-1.707100592,12.553
2741,13/05/2022 03:00:00,-2.009467456,12.449
2742,13/05/2022 03:15:00,-1.86035503,12.337
2743,13/05/2022 03:30:00,-1.465680473,12.231
2744,13/05/2022 03:45:00,-1.305325444,12.118
2745,13/05/2022 04:00:00,-1.226035503,12.015
2746,13/05/2022 04:15:00,-1.406508876,11.91
2747,13/05/2022 04:30:00,-1.284615385,11.815
2748,13/05/2022 04:45:00,-1.167455621,11.719
2749,13/05/2022 05:00:00,-1.557988166,11.637
2750,13/05/2022 05:15:00,-1.327810651,11.552
2751,13/05/2022 05:30:00,-1.661538462,11.479
2752,13/05/2022 05:45:00,-0.869230769,11.414
2753,13/05/2022 06:00:00,-1.189940828,11.364
2754,13/05/2022 06:15:00,-0.998224852,11.326
2755,13/05/2022 06:30:00,-1.137869822,11.292
2756,13/05/2022 06:45:00,-1.476923077,11.272
2757,13/05/2022 07:00:00,-1.1,11.266
2758,13/05/2022 07:15:00,-1.639053254,11.285
2759,13/05/2022 07:30:00,-1.711242604,11.315
2760,13/05/2022 07:45:00,-1.137869822,11.346
2761,13/05/2022 08:00:00,-0.55147929,11.384
2762,13/05/2022 08:15:00,-0.749704142,11.438
2763,13/05/2022 08:30:00,-1.428994083,11.485
2764,13/05/2022 08:45:00,-1.377514793,11.54
2765,13/05/2022 09:00:00,-1.392899408,11.62
2766,13/05/2022 09:15:00,-1.433727811,11.704
2767,13/05/2022 09:30:00,-1.388757396,11.754
2768,13/05/2022 09:45:00,-1.749704142,11.801
2769,13/05/2022 10:00:00,-1.331952663,11.83
2770,13/05/2022 10:15:00,-1.598816568,11.86
2771,13/05/2022 10:30:00,-1.463313609,11.903
2772,13/05/2022 10:45:00,-1.555621302,11.987
2773,13/05/2022 11:00:00,-1.578106509,12.074
2774,13/05/2022 11:15:00,-1.379881657,12.155
2775,13/05/2022 11:30:00,-1.368047337,12.258
2776,13/05/2022 11:45:00,-1.453846154,12.367
2777,13/05/2022 12:00:00,-1.871597633,12.431
2778,13/05/2022 12:15:00,-1.513017751,12.479
2779,13/05/2022 12:30:00,-1.452071006,12.562
2780,13/05/2022 12:45:00,-1.34556213,12.659
2781,13/05/2022 13:00:00,-1.402366864,12.751
2782,13/05/2022 13:15:00,-1.865088757,12.835
2783,13/05/2022 13:30:00,-1.449704142,12.894
2784,13/05/2022 13:45:00,-1.849112426,12.969
2785,13/05/2022 14:00:00,-2.076923077,13.07
2786,13/05/2022 14:15:00,-1.905325444,13.191
2787,13/05/2022 14:30:00,-1.84260355,13.333
2788,13/05/2022 14:45:00,-2.092899408,13.472
2789,13/05/2022 15:00:00,-1.941420118,13.593
2790,13/05/2022 15:15:00,-1.790532544,13.711
2791,13/05/2022 15:30:00,-1.998224852,13.823
2792,13/05/2022 15:45:00,-2.255621302,13.922
2793,13/05/2022 16:00:00,-1.74556213,14.015
2794,13/05/2022 16:15:00,-2.106508876,14.102
2795,13/05/2022 16:30:00,-2.269230769,14.174
2796,13/05/2022 16:45:00,-1.971005917,14.244
2797,13/05/2022 17:00:00,-2.115384615,14.324
2798,13/05/2022 17:15:00,-2.01183432,14.396
2799,13/05/2022 17:30:00,-1.828994083,14.454
2800,13/05/2022 17:45:00,-1.679881657,14.508
2801,13/05/2022 18:00:00,-2.280473373,14.548
2802,13/05/2022 18:15:00,-1.971005917,14.571
2803,13/05/2022 18:30:00,-1.880473373,14.586
2804,13/05/2022 18:45:00,-2.052071006,14.593
2805,13/05/2022 19:00:00,-2.018343195,14.592
2806,13/05/2022 19:15:00,-1.440828402,14.586
2807,13/05/2022 19:30:00,-1.456213018,14.574
2808,13/05/2022 19:45:00,-1.553254438,14.56
2809,13/05/2022 20:00:00,-1.813017751,14.535
2810,13/05/2022 20:15:00,-1.508284024,14.503
2811,13/05/2022 20:30:00,-1.916568047,14.468
2812,13/05/2022 20:45:00,-2.086390533,14.421
2813,13/05/2022 21:00:00,-1.995857988,14.369
2814,13/05/2022 21:15:00,-2.187573964,14.312
2815,13/05/2022 21:30:00,-1.553254438,14.247
2816,13/05/2022 21:45:00,-2.153846154,14.186
2817,13/05/2022 22:00:00,-1.404733728,14.11
2818,13/05/2022 22:15:00,-1.7,14.029
2819,13/05/2022 22:30:00,-1.846745562,13.945
2820,13/05/2022 22:45:00,-1.483431953,13.855
2821,13/05/2022 23:00:00,-1.474556213,13.763
2822,13/05/2022 23:15:00,-1.7,13.679
2823,13/05/2022 23:30:00,-1.553254438,13.595
2824,13/05/2022 23:45:00,-1.835502959,13.509
2825,14/05/2022 00:00:00,-2.034319527,13.427
2826,14/05/2022 00:15:00,-1.675147929,13.342
2827,14/05/2022 00:30:00,-1.384023669,13.261
2828,14/05/2022 00:45:00,-1.623668639,13.171
2829,14/05/2022 01:00:00,-1.86035503,13.072
2830,14/05/2022 01:15:00,-1.458579882,12.974
2831,14/05/2022 01:30:00,-1.370414201,12.873
2832,14/05/2022 01:45:00,-0.95739645,12.769
2833,14/05/2022 02:00:00,-1.614201183,12.666
2834,14/05/2022 02:15:00,-1.774556213,12.568
2835,14/05/2022 02:30:00,-1.347928994,12.468
2836,14/05/2022 02:45:00,-1.323076923,12.364
2837,14/05/2022 03:00:00,-1.688757396,12.267
2838,14/05/2022 03:15:00,-1.873964497,12.16
2839,14/05/2022 03:30:00,-1.339053254,12.059
2840,14/05/2022 03:45:00,-1.428994083,11.96
2841,14/05/2022 04:00:00,-1.379881657,11.86
2842,14/05/2022 04:15:00,-1.517159763,11.765
2843,14/05/2022 04:30:00,-1.494674556,11.674
2844,14/05/2022 04:45:00,-1.052071006,11.589
2845,14/05/2022 05:00:00,-1.59408284,11.513
2846,14/05/2022 05:15:00,-1.582840237,11.44
2847,14/05/2022 05:30:00,-1.406508876,11.374
2848,14/05/2022 05:45:00,-1.176331361,11.312
2849,14/05/2022 06:00:00,-0.871597633,11.26
2850,14/05/2022 06:15:00,-1.40887574,11.222
2851,14/05/2022 06:30:00,-1.079289941,11.192
2852,14/05/2022 06:45:00,-1.411242604,11.175
2853,14/05/2022 07:00:00,-1.589349112,11.172
2854,14/05/2022 07:15:00,-1.01183432,11.184
2855,14/05/2022 07:30:00,-1.375147929,11.219
2856,14/05/2022 07:45:00,-1.1,11.266
2857,14/05/2022 08:00:00,-0.937278107,11.323
2858,14/05/2022 08:15:00,-1.020710059,11.384
2859,14/05/2022 08:30:00,-1.01183432,11.449
2860,14/05/2022 08:45:00,-1.526627219,11.516
2861,14/05/2022 09:00:00,-1.327810651,11.586
2862,14/05/2022 09:15:00,-0.901183432,11.665
2863,14/05/2022 09:30:00,-1.223668639,11.748
2864,14/05/2022 09:45:00,-1.815384615,11.837
2865,14/05/2022 10:00:00,-1.411242604,11.93
2866,14/05/2022 10:15:00,-1.517159763,12.027
2867,14/05/2022 10:30:00,-1.192307692,12.121
2868,14/05/2022 10:45:00,-1.630177515,12.216
2869,14/05/2022 11:00:00,-1.605325444,12.311
2870,14/05/2022 11:15:00,-1.309467456,12.402
2871,14/05/2022 11:30:00,-1.169822485,12.493
2872,14/05/2022 11:45:00,-1.636686391,12.582
2873,14/05/2022 12:00:00,-1.377514793,12.671
2874,14/05/2022 12:15:00,-1.659763314,12.76
2875,14/05/2022 12:30:00,-1.433727811,12.861
2876,14/05/2022 12:45:00,-1.370414201,12.965
2877,14/05/2022 13:00:00,-1.503550296,13.075
2878,14/05/2022 13:15:00,-1.679881657,13.191
2879,14/05/2022 13:30:00,-1.790532544,13.302
2880,14/05/2022 13:45:00,-1.984615385,13.437
2881,14/05/2022 14:00:00,-2.050295858,13.566
2882,14/05/2022 14:15:00,-1.562721893,13.705
2883,14/05/2022 14:30:00,-1.871597633,13.844
2884,14/05/2022 14:45:00,-1.880473373,13.987
2885,14/05/2022 15:00:00,-2.036686391,14.125
2886,14/05/2022 15:15:00,-1.993491124,14.262
2887,14/05/2022 15:30:00,-2.090532544,14.387
2888,14/05/2022 15:45:00,-2.266863905,14.499
2889,14/05/2022 16:00:00,-2.242011834,14.599
2890,14/05/2022 16:15:00,-2.074556213,14.688
2891,14/05/2022 16:30:00,-2.262130178,14.762
2892,14/05/2022 16:45:00,-1.318934911,14.822
2893,14/05/2022 17:00:00,-1.977514793,14.877
2894,14/05/2022 17:15:00,-2.291715976,14.931
2895,14/05/2022 17:30:00,-1.758579882,14.984
2896,14/05/2022 17:45:00,-2.086390533,15.025
2897,14/05/2022 18:00:00,-1.878698225,15.058
2898,14/05/2022 18:15:00,-2.165088757,15.079
2899,14/05/2022 18:30:00,-2.029585799,15.097
2900,14/05/2022 18:45:00,-1.85147929,15.109
2901,14/05/2022 19:00:00,-1.682248521,15.115
2902,14/05/2022 19:15:00,-1.686390533,15.121
2903,14/05/2022 19:30:00,-2.086390533,15.118
2904,14/05/2022 19:45:00,-1.779289941,15.103
2905,14/05/2022 20:00:00,-1.912426036,15.079
2906,14/05/2022 20:15:00,-1.176331361,15.052
2907,14/05/2022 20:30:00,-1.916568047,15.025
2908,14/05/2022 20:45:00,-2.095266272,14.997
2909,14/05/2022 21:00:00,-2.330177515,14.972
2910,14/05/2022 21:15:00,-2.223668639,14.945
2911,14/05/2022 21:30:00,-1.971005917,14.907
2912,14/05/2022 21:45:00,-1.889940828,14.868
2913,14/05/2022 22:00:00,-1.704733728,14.818
2914,14/05/2022 22:15:00,-1.519526627,14.762
2915,14/05/2022 22:30:00,-1.941420118,14.708
2916,14/05/2022 22:45:00,-2.106508876,14.652
2917,14/05/2022 23:00:00,-2.08816568,14.593
2918,14/05/2022 23:15:00,-2.065680473,14.539
2919,14/05/2022 23:30:00,-1.336686391,14.487
2920,14/05/2022 23:45:00,-1.707100592,14.435
2921,15/05/2022 00:00:00,-2.111242604,14.381
2922,15/05/2022 00:15:00,-1.923668639,14.328
2923,15/05/2022 00:30:00,-1.666272189,14.276
2924,15/05/2022 00:45:00,-1.882840237,14.226
2925,15/05/2022 01:00:00,-1.905325444,14.18
2926,15/05/2022 01:15:00,-1.923668639,14.134
2927,15/05/2022 01:30:00,-2.266863905,14.08
2928,15/05/2022 01:45:00,-1.24852071,14.027
2929,15/05/2022 02:00:00,-2.095266272,13.975
2930,15/05/2022 02:15:00,-1.663905325,13.928
2931,15/05/2022 02:30:00,-2.004733728,13.879
2932,15/05/2022 02:45:00,-1.768047337,13.829
2933,15/05/2022 03:00:00,-1.840236686,13.778
2934,15/05/2022 03:15:00,-1.713609467,13.724
2935,15/05/2022 03:30:00,-1.835502959,13.67
2936,15/05/2022 03:45:00,-1.627810651,13.614
2937,15/05/2022 04:00:00,-1.693491124,13.563
2938,15/05/2022 04:15:00,-1.711242604,13.512
2939,15/05/2022 04:30:00,-1.65739645,13.464
2940,15/05/2022 04:45:00,-1.641420118,13.419
2941,15/05/2022 05:00:00,-1.831360947,13.377
2942,15/05/2022 05:15:00,-1.605325444,13.341
2943,15/05/2022 05:30:00,-1.779289941,13.309
2944,15/05/2022 05:45:00,-1.790532544,13.281
2945,15/05/2022 06:00:00,-1.210059172,13.26
2946,15/05/2022 06:15:00,-1.646153846,13.245
2947,15/05/2022 06:30:00,-1.898816568,13.234
2948,15/05/2022 06:45:00,-1.772189349,13.228
2949,15/05/2022 07:00:00,-1.7,13.231
2950,15/05/2022 07:15:00,-1.591715976,13.24
2951,15/05/2022 07:30:00,-1.702366864,13.263
2952,15/05/2022 07:45:00,-1.53964497,13.293
2953,15/05/2022 08:00:00,-1.614201183,13.329
2954,15/05/2022 08:15:00,-1.821893491,13.365
2955,15/05/2022 08:30:00,-1.871597633,13.407
2956,15/05/2022 08:45:00,-1.977514793,13.443
2957,15/05/2022 09:00:00,-1.262130178,13.481
2958,15/05/2022 09:15:00,-1.589349112,13.509
2959,15/05/2022 09:30:00,-1.596449704,13.532
2960,15/05/2022 09:45:00,-1.465680473,13.55
2961,15/05/2022 10:00:00,-1.747337278,13.581
2962,15/05/2022 10:15:00,-1.865088757,13.623
2963,15/05/2022 10:30:00,-1.896449704,13.682
2964,15/05/2022 10:45:00,-1.849112426,13.766
2965,15/05/2022 11:00:00,-1.492307692,13.882
2966,15/05/2022 11:15:00,-1.876331361,14.03
2967,15/05/2022 11:30:00,-2.038461538,14.188
2968,15/05/2022 11:45:00,-1.494674556,14.309
2969,15/05/2022 12:00:00,-1.937278107,14.412
2970,15/05/2022 12:15:00,-1.804142012,14.518
2971,15/05/2022 12:30:00,-1.905325444,14.62
2972,15/05/2022 12:45:00,-2.027218935,14.713
2973,15/05/2022 13:00:00,-1.686390533,14.783
2974,15/05/2022 13:15:00,-1.78816568,14.846
2975,15/05/2022 13:30:00,-1.918934911,14.897
2976,15/05/2022 13:45:00,-2.392899408,14.937
2977,15/05/2022 14:00:00,-1.695857988,14.966
2978,15/05/2022 14:15:00,-1.835502959,15.019
2979,15/05/2022 14:30:00,-1.591715976,15.096
2980,15/05/2022 14:45:00,-2.173964497,15.191
2981,15/05/2022 15:00:00,-2.298224852,15.309
2982,15/05/2022 15:15:00,-2.234911243,15.437
2983,15/05/2022 15:30:00,-1.840236686,15.551
2984,15/05/2022 15:45:00,-2.234911243,15.634
2985,15/05/2022 16:00:00,-1.912426036,15.693
2986,15/05/2022 16:15:00,-2.04556213,15.725
2987,15/05/2022 16:30:00,-0.684615385,15.749
2988,15/05/2022 16:45:00,-1.039053254,15.77
2989,15/05/2022 17:00:00,-1.404733728,15.8
2990,15/05/2022 17:15:00,-0.711242604,15.839
2991,15/05/2022 17:30:00,-1.499408284,15.877
2992,15/05/2022 17:45:00,-0.605325444,15.9
2993,15/05/2022 18:00:00,-0.724852071,15.912
2994,15/05/2022 18:15:00,-2.494674556,15.916
2995,15/05/2022 18:30:00,-2.625443787,15.924
2996,15/05/2022 18:45:00,-2.650295858,15.943
2997,15/05/2022 19:00:00,-2.266863905,15.91
2998,15/05/2022 19:15:00,-3.198816568,15.845
2999,15/05/2022 19:30:00,-2.56035503,15.763
3000,15/05/2022 19:45:00,-2.585207101,15.682
3001,15/05/2022 20:00:00,-2.417751479,15.608
3002,15/05/2022 20:15:00,-3.167455621,15.549
3003,15/05/2022 20:30:00,-3.368047337,15.517
3004,15/05/2022 20:45:00,-2.40887574,15.499
3005,15/05/2022 21:00:00,-2.397633136,15.478
3006,15/05/2022 21:15:00,-2.428994083,15.446
3007,15/05/2022 21:30:00,-2.688757396,15.409
3008,15/05/2022 21:45:00,-2.023076923,15.378
3009,15/05/2022 22:00:00,-2.671005917,15.358
3010,15/05/2022 22:15:00,-2.688757396,15.343
3011,15/05/2022 22:30:00,-2.126627219,15.324
3012,15/05/2022 22:45:00,-2.233136095,15.294
3013,15/05/2022 23:00:00,-3.052071006,15.261
3014,15/05/2022 23:15:00,-2.395266272,15.233
3015,15/05/2022 23:30:00,-2.474556213,15.221
3016,15/05/2022 23:45:00,-2.411242604,15.223
3017,16/05/2022 00:00:00,-2.53964497,15.234
3018,16/05/2022 00:15:00,-1.833136095,15.242
3019,16/05/2022 00:30:00,-2.959763314,15.23
3020,16/05/2022 00:45:00,-2.280473373,15.197
3021,16/05/2022 01:00:00,-2.589349112,15.145
3022,16/05/2022 01:15:00,-2.585207101,15.079
3023,16/05/2022 01:30:00,-2.323076923,15.012
3024,16/05/2022 01:45:00,-2.623076923,14.945
3025,16/05/2022 02:00:00,-2.242011834,14.879
3026,16/05/2022 02:15:00,-2.779289941,14.818
3027,16/05/2022 02:30:00,-2.718343195,14.758
3028,16/05/2022 02:45:00,-2.465088757,14.699
3029,16/05/2022 03:00:00,-2.388757396,14.646
3030,16/05/2022 03:15:00,-2.198816568,14.596
3031,16/05/2022 03:30:00,-2.60295858,14.554
3032,16/05/2022 03:45:00,-2.580473373,14.517
3033,16/05/2022 04:00:00,-1.896449704,14.486
3034,16/05/2022 04:15:00,-2.181065089,14.459
3035,16/05/2022 04:30:00,-2.395266272,14.435
3036,16/05/2022 04:45:00,-2.29408284,14.412
3037,16/05/2022 05:00:00,-2.29408284,14.391
3038,16/05/2022 05:15:00,-2.273372781,14.369
3039,16/05/2022 05:30:00,-2.278106509,14.345
3040,16/05/2022 05:45:00,-2.975739645,14.321
3041,16/05/2022 06:00:00,-2.379289941,14.298
3042,16/05/2022 06:15:00,-2.428994083,14.276
3043,16/05/2022 06:30:00,-2.521893491,14.255
3044,16/05/2022 06:45:00,-2.377514793,14.24
3045,16/05/2022 07:00:00,-2.420118343,14.231
3046,16/05/2022 07:15:00,-2.650295858,14.232
3047,16/05/2022 07:30:00,-2.571597633,14.252
3048,16/05/2022 07:45:00,-2.217159763,14.283
3049,16/05/2022 08:00:00,-2.286982249,14.313
3050,16/05/2022 08:15:00,-2.494674556,14.358
3051,16/05/2022 08:30:00,-2.422485207,14.418
