x0x23,dates,pressure_differential_m,temperature_stream_C
1120,24/05/2021 08:45:00,0.00195366500159858,12.1357778431741
1121,24/05/2021 09:00:00,0.00154007865213321,12.2446911918328
1122,24/05/2021 09:15:00,0.00300327897404296,12.3662493191687
1123,24/05/2021 09:30:00,0.00498713379415851,12.4724098501147
1124,24/05/2021 09:45:00,0.00432125714721091,12.52927359289
1125,24/05/2021 10:00:00,0.00311382762134832,12.5274946002487
1126,24/05/2021 10:15:00,0.00358379125807209,12.494287585769
1127,24/05/2021 10:30:00,0.00356359133751723,12.4622501645297
1128,24/05/2021 10:45:00,0.00313643772654013,12.4534368019723
1129,24/05/2021 11:00:00,0.00384955034606427,12.4819101094449
1130,24/05/2021 11:15:00,0.00697145460055682,12.5489473660365
1131,24/05/2021 11:30:00,0.00858839633470347,12.6461926710082
1132,24/05/2021 11:45:00,0.00737407727615656,12.7627913186901
1133,24/05/2021 12:00:00,0.00688010860403969,12.8652027407166
1134,24/05/2021 12:15:00,0.00694517683782014,12.917970020711
1135,24/05/2021 12:30:00,0.00575504454674478,12.9381038124075
1136,24/05/2021 12:45:00,0.00504264075255571,12.9624510053365
1137,24/05/2021 13:00:00,0.00442183471179463,13.0189787543588
1138,24/05/2021 13:15:00,0.00404280397051324,13.0996378061294
1139,24/05/2021 13:30:00,0.00475761032269504,13.1631665406199
1140,24/05/2021 13:45:00,0.00479839931851818,13.1852826790762
1141,24/05/2021 14:00:00,0.00389872892265668,13.1829001785464
1142,24/05/2021 14:15:00,0.0031747639163054,13.1685106344422
1143,24/05/2021 14:30:00,0.00266700618322985,13.1346901818241
1144,24/05/2021 14:45:00,0.00423358017077862,13.0875016438231
1145,24/05/2021 15:00:00,0.00648474866187253,13.0459099912834
1146,24/05/2021 15:15:00,0.00683727094405829,13.017148394734
1147,24/05/2021 15:30:00,0.00548517344289742,13.008603296106
1148,24/05/2021 15:45:00,0.00496830297637472,13.0180918163028
1149,24/05/2021 16:00:00,0.00494151676139709,13.0379203212065
1150,24/05/2021 16:15:00,0.00495236628576692,13.0550645596903
1151,24/05/2021 16:30:00,0.0056875911685257,13.0558548690203
1152,24/05/2021 16:45:00,0.00690970601777008,13.0358536007429
1153,24/05/2021 17:00:00,0.00685129547587381,12.9990949857874
1154,24/05/2021 17:15:00,0.0066673348749731,12.9596619165003
1155,24/05/2021 17:30:00,0.00664156191431798,12.9176145411194
1156,24/05/2021 17:45:00,0.00500789648392618,12.867776058831
1157,24/05/2021 18:00:00,0.00257392784304643,12.8096346837796
1158,24/05/2021 18:15:00,0.00181839428027588,12.7443067894471
1159,24/05/2021 18:30:00,0.00266528558413965,12.6795670721175
1160,24/05/2021 18:45:00,0.00289540803831439,12.6222401400102
1161,24/05/2021 19:00:00,0.00257788801563964,12.5730403324552
1162,24/05/2021 19:15:00,0.00282660003652448,12.5304792939034
1163,24/05/2021 19:30:00,0.00439294374162471,12.4949414499836
1164,24/05/2021 19:45:00,0.00496202616931214,12.4660100948975
1165,24/05/2021 20:00:00,0.00381402259306208,12.4388970794397
1166,24/05/2021 20:15:00,0.00306240540406255,12.4067598599898
1167,24/05/2021 20:30:00,0.00439380005388409,12.367421823625
1168,24/05/2021 20:45:00,0.00725698857458466,12.3228809277334
1169,24/05/2021 21:00:00,0.00852349474368986,12.275488402684
1170,24/05/2021 21:15:00,0.00880333765813285,12.2277063574222
1171,24/05/2021 21:30:00,0.0085380675908298,12.1808385294233
1172,24/05/2021 21:45:00,0.0066353238771484,12.1363703165343
1173,24/05/2021 22:00:00,0.00498260232137978,12.0978375200633
1174,24/05/2021 22:15:00,0.00531560727982352,12.0662774908715
1175,24/05/2021 22:30:00,0.00617779616440075,12.0368476382039
1176,24/05/2021 22:45:00,0.00729203670401469,12.0031675273855
1177,24/05/2021 23:00:00,0.00769978371871313,11.9631513756792
1178,24/05/2021 23:15:00,0.00770015710389661,11.9195166447648
1179,24/05/2021 23:30:00,0.0074070291699678,11.8763632736086
1180,24/05/2021 23:45:00,0.00745223283232244,11.8352129072894
1181,25/05/2021 00:00:00,0.00787897481870606,11.794511597316
1182,25/05/2021 00:15:00,0.0078128217013456,11.7545267396623
1183,25/05/2021 00:30:00,0.00790689236069952,11.7173864682406
1184,25/05/2021 00:45:00,0.00863513920594773,11.682755798658
1185,25/05/2021 01:00:00,0.0084970093354452,11.6485923326044
1186,25/05/2021 01:15:00,0.00657596026837659,11.6141634660537
1187,25/05/2021 01:30:00,0.00543781502686064,11.5805216922135
1188,25/05/2021 01:45:00,0.00696608826763203,11.5488153347913
1189,25/05/2021 02:00:00,0.010395341688295,11.5183481312623
1190,25/05/2021 02:15:00,0.0121559798605376,11.4874833552352
1191,25/05/2021 02:30:00,0.0108289649237152,11.4555923326044
1192,25/05/2021 02:45:00,0.00746814309535567,11.423
1193,25/05/2021 03:00:00,0.00506215673900306,11.3903531787111
1194,25/05/2021 03:15:00,0.00535510853994922,11.3580544886845
1195,25/05/2021 03:30:00,0.00538487619524707,11.326
1196,25/05/2021 03:45:00,0.00518400070413534,11.2940544886845
1197,25/05/2021 04:00:00,0.00668791069253378,11.262244201342
1198,25/05/2021 04:15:00,0.0078417665283584,11.2306750633696
1199,25/05/2021 04:30:00,0.00719269777727505,11.2002280496357
1200,25/05/2021 04:45:00,0.0070340660780107,11.1727941356363
1201,25/05/2021 05:00:00,0.00715442127240386,11.1488980655566
1202,25/05/2021 05:15:00,0.007525048889141,11.1283370270048
1203,25/05/2021 05:30:00,0.00927660619406829,11.1119313550861
1204,25/05/2021 05:45:00,0.0102981450999226,11.1009676965874
1205,25/05/2021 06:00:00,0.00970011773597307,11.0971825993538
1206,25/05/2021 06:15:00,0.00820697166080224,11.1023047235922
1207,25/05/2021 06:30:00,0.00659468576817221,11.116799183085
1208,25/05/2021 06:45:00,0.00643934458638426,11.1358496336808
1209,25/05/2021 07:00:00,0.00725105064808739,11.1537820452618
1210,25/05/2021 07:15:00,0.00791530855573684,11.1710645835821
1211,25/05/2021 07:30:00,0.00720840153571569,11.1901917081344
1212,25/05/2021 07:45:00,0.00586117499699431,11.2123390224818
1213,25/05/2021 08:00:00,0.00647629866831439,11.2402482394307
1214,25/05/2021 08:15:00,0.00849517122115244,11.2754610995853
1215,25/05/2021 08:30:00,0.00888797312189833,11.3159939431912
1216,25/05/2021 08:45:00,0.00743310755882686,11.3620978731116
1217,25/05/2021 09:00:00,0.00663215294480456,11.4125892806325
1218,25/05/2021 09:15:00,0.00711160490993636,11.4641665180255
1219,25/05/2021 09:30:00,0.00700753895056196,11.5149616630217
1220,25/05/2021 09:45:00,0.00535666781498567,11.5607245749834
1221,25/05/2021 10:00:00,0.00515530337552663,11.5951372426929
1222,25/05/2021 10:15:00,0.00567594844135611,11.6178678279989
1223,25/05/2021 10:30:00,0.00501651632450933,11.6412925628398
1224,25/05/2021 10:45:00,0.00514758014734444,11.6802926099747
1225,25/05/2021 11:00:00,0.00612053838733127,11.7392622781473
1226,25/05/2021 11:15:00,0.00581916135173442,11.8076438868299
1227,25/05/2021 11:30:00,0.00500186910933551,11.8686347070227
1228,25/05/2021 11:45:00,0.006388378949501,11.9073270728632
1229,25/05/2021 12:00:00,0.00813218695665847,11.9262128601546
1230,25/05/2021 12:15:00,0.00741565492218679,11.9448586255973
1231,25/05/2021 12:30:00,0.00572981070600951,11.9918829709939
1232,25/05/2021 12:45:00,0.00540133655733572,12.0668122589277
1233,25/05/2021 13:00:00,0.00562520371722323,12.1304380218175
1234,25/05/2021 13:15:00,0.0066082551606109,12.1604966428605
1235,25/05/2021 13:30:00,0.00767602380657094,12.1652915528311
1236,25/05/2021 13:45:00,0.00737206203862297,12.1620464131557
1237,25/05/2021 14:00:00,0.00561566321923293,12.1763783223339
1238,25/05/2021 14:15:00,0.00495211102995958,12.2201260448144
1239,25/05/2021 14:30:00,0.00500246605669422,12.2818113438374
1240,25/05/2021 14:45:00,0.00394629051631633,12.3415772135012
1241,25/05/2021 15:00:00,0.00376582388881908,12.3837286363152
1242,25/05/2021 15:15:00,0.0036356675832342,12.4069707718023
1243,25/05/2021 15:30:00,0.00200587651980526,12.4181493802023
1244,25/05/2021 15:45:00,0.00101103599411451,12.4216508826207
1245,25/05/2021 16:00:00,0.000735347444699299,12.4163733917492
1246,25/05/2021 16:15:00,0.00060864315616448,12.4014944594928
1247,25/05/2021 16:30:00,0.00168752166510614,12.3809273641322
1248,25/05/2021 16:45:00,0.00378481419400613,12.3604641515571
1249,25/05/2021 17:00:00,0.0052462951114677,12.3427709410043
1250,25/05/2021 17:15:00,0.00458068682446489,12.3278365339464
1251,25/05/2021 17:30:00,0.00353651357440843,12.3115701473324
1252,25/05/2021 17:45:00,0.00360009077471126,12.2885963939362
1253,25/05/2021 18:00:00,0.00390354231390752,12.2575257535453
1254,25/05/2021 18:15:00,0.00427832876070994,12.2211039299203
1255,25/05/2021 18:30:00,0.00505967250288472,12.1836619636352
1256,25/05/2021 18:45:00,0.00416684049865075,12.1485448868455
1257,25/05/2021 19:00:00,0.00277485857094834,12.1157063574222
1258,25/05/2021 19:15:00,0.00234361179101134,12.0837275565772
1259,25/05/2021 19:30:00,0.00330074679721446,12.0502553055995
1260,25/05/2021 19:45:00,0.00377244020701787,12.0129616630217
1261,25/05/2021 20:00:00,0.00325897503081941,11.9727063574222
1262,25/05/2021 20:15:00,0.00233636333552359,11.9333652690856
1263,25/05/2021 20:30:00,0.00300225500873219,11.89877798393
1264,25/05/2021 20:45:00,0.00391579849333961,11.8706639591121
1265,25/05/2021 21:00:00,0.00507777885378777,11.847843576872
1266,25/05/2021 21:15:00,0.00457759615364219,11.8281140248179
1267,25/05/2021 21:30:00,0.00173959431776546,11.8102724434227
1268,25/05/2021 21:45:00,0.000550268290248757,11.7938153347913
1269,25/05/2021 22:00:00,0.00137411571360191,11.7788153347913
1270,25/05/2021 22:15:00,0.000181598390061996,11.7651634660537
1271,25/05/2021 22:30:00,-0.00166778281205258,11.7523531787111
1272,25/05/2021 22:45:00,-0.00176329874293198,11.7398910226309
1273,25/05/2021 23:00:00,-0.0014515137304458,11.7269949525512
1274,25/05/2021 23:15:00,-0.000527475314876185,11.713244201342
1275,25/05/2021 23:30:00,0.00184093778483244,11.6994621560802
1276,25/05/2021 23:45:00,0.00321143706053181,11.6863531787111
