dates,VMolo,deltaP,TempMolo,Temp1,Temp2,Temp3,Temp4
2023-05-25 10:45:00,2.49996,-1.2611247025684478,14.726,14.241,14.264,14.315,14.357
2023-05-25 11:00:00,2.49996,-1.2607276515983277,14.903,14.312,14.271,14.304,14.345
2023-05-25 11:15:00,2.49996,-1.2602520877245114,15.115,14.388,14.285,14.295,14.334
2023-05-25 11:30:00,2.49996,-1.2597675509474155,15.331,14.474,14.301,14.289,14.324
2023-05-25 11:45:00,2.49996,-1.2593682567514757,15.509,14.571,14.322,14.283,14.313
2023-05-25 12:00:00,2.49996,-1.259016070297753,15.666,14.674,14.348,14.28,14.304
2023-05-25 12:15:00,2.49996,-1.2585741548112352,15.863,14.774,14.379,14.28,14.297
2023-05-25 12:30:00,2.49996,-1.257997645775524,16.12,14.891,14.414,14.282,14.291
2023-05-25 12:45:00,2.49996,-1.257519838675888,16.333,14.998,14.451,14.285,14.285
2023-05-25 13:00:00,2.49996,-1.2570644638344508,16.536,15.112,14.492,14.292,14.279
2023-05-25 13:15:00,2.49996,-1.256741439316387,16.68,15.233,14.536,14.3,14.276
2023-05-25 13:30:00,2.49996,-1.2563937393143043,16.835,15.358,14.586,14.31,14.273
2023-05-25 13:45:00,2.49996,-1.256057255441321,16.985,15.473,14.638,14.324,14.273
2023-05-25 14:00:00,2.49996,-1.255756663181456,17.119,15.582,14.692,14.339,14.273
2023-05-25 14:15:00,2.49996,-1.2554336386633922,17.263,15.721,14.75,14.358,14.274
2023-05-25 14:30:00,2.49996,-1.2550904251129493,17.416,15.885,14.818,14.379,14.277
2023-05-25 14:45:00,2.49996,-1.2547449683366867,17.57,16.0,14.879,14.402,14.282
2023-05-25 15:00:00,2.49996,-1.2544914838190393,17.683,16.117,14.94,14.426,14.288
2023-05-25 15:15:00,2.49996,-1.2542895934952494,17.773,16.231,15.006,14.451,14.295
2023-05-25 15:30:00,2.49996,-1.2541482702685964,17.836,16.353,15.067,14.478,14.304
2023-05-25 15:45:00,2.49996,-1.2540428386550617,17.883,16.461,15.128,14.506,14.313
2023-05-25 16:00:00,2.49996,-1.253975541880465,17.913,16.522,15.188,14.536,14.325
2023-05-25 16:15:00,2.49996,-1.2539284341382475,17.934,16.576,15.246,14.568,14.337
2023-05-25 16:30:00,2.49996,-1.253816272847253,17.984,16.619,15.3,14.598,14.349
2023-05-25 16:45:00,2.49996,-1.2537983270406938,17.992,16.668,15.355,14.631,14.364
2023-05-25 17:00:00,2.49996,-1.2538790831702098,17.956,16.714,15.411,14.664,14.379
2023-05-25 17:15:00,2.49996,-1.2540293793001425,17.889,16.758,15.458,14.696,14.396
2023-05-25 17:30:00,2.49996,-1.254179675430075,17.822,16.784,15.506,14.729,14.412
2023-05-25 17:45:00,2.49996,-1.2542716476886904,17.781,16.796,15.551,14.762,14.429
2023-05-25 18:00:00,2.49996,-1.2543434309149266,17.749,16.792,15.591,14.794,14.447
2023-05-25 18:15:00,2.49996,-1.2544735380124803,17.691,16.804,15.63,14.827,14.466
2023-05-25 18:30:00,2.49996,-1.2546417799489717,17.616,16.798,15.663,14.856,14.484
2023-05-25 18:45:00,2.49996,-1.254818994788743,17.537,16.781,15.691,14.886,14.503
2023-05-25 19:00:00,2.49996,-1.2549670476928556,17.471,16.761,15.715,14.915,14.521
2023-05-25 19:15:00,2.49996,-1.255097154790409,17.413,16.746,15.739,14.942,14.541
2023-05-25 19:30:00,2.49996,-1.2552295051137825,17.354,16.735,15.758,14.967,14.56
2023-05-25 19:45:00,2.49996,-1.2554067199535535,17.275,16.711,15.773,14.992,14.578
2023-05-25 20:00:00,2.49996,-1.2555973941482441,17.19,16.679,15.786,15.015,14.596
2023-05-25 20:15:00,2.49996,-1.2557701225363753,17.113,16.65,15.798,15.037,14.614
2023-05-25 20:30:00,2.49996,-1.2559428509245067,17.036,16.634,15.827,15.063,14.634
2023-05-25 20:45:00,2.49996,-1.2561267954417377,16.954,16.607,15.831,15.081,14.65
2023-05-25 21:00:00,2.49996,-1.2563309289913474,16.863,16.572,15.834,15.099,14.668
2023-05-25 21:15:00,2.49996,-1.2565485218958765,16.766,16.527,15.831,15.115,14.683
2023-05-25 21:30:00,2.49996,-1.2567907902844244,16.658,16.478,15.831,15.13,14.699
2023-05-25 21:45:00,2.49996,-1.257055490931171,16.54,16.426,15.828,15.143,14.714
2023-05-25 22:00:00,2.49996,-1.2573358941586572,16.415,16.369,15.821,15.155,14.728
2023-05-25 22:15:00,2.49996,-1.2576252702894226,16.286,16.305,15.81,15.164,14.741
2023-05-25 22:30:00,2.49996,-1.2579124031943683,16.158,16.238,15.795,15.173,14.755
2023-05-25 22:45:00,2.49996,-1.2582040225509539,16.028,16.169,15.781,15.179,14.767
2023-05-25 23:00:00,2.49996,-1.2584956419075393,15.898,16.099,15.763,15.185,14.777
2023-05-25 23:15:00,2.49996,-1.2587580993284662,15.781,16.026,15.745,15.19,14.788
2023-05-25 23:30:00,2.49996,-1.2589891515879146,15.678,15.955,15.725,15.193,14.797
2023-05-25 23:45:00,2.49996,-1.2591932851375243,15.587,15.886,15.701,15.193,14.806
2023-05-26 00:00:00,2.49996,-1.2593772296547552,15.505,15.819,15.673,15.193,14.813
2023-05-26 00:15:00,2.49996,-1.2595544444945264,15.426,15.754,15.643,15.19,14.821
2023-05-26 00:30:00,2.49996,-1.2597428754633968,15.342,15.691,15.616,15.185,14.827
2023-05-26 00:45:00,2.49996,-1.2599380361097272,15.255,15.63,15.587,15.181,14.831
2023-05-26 01:00:00,2.49996,-1.2601354399818772,15.167,15.567,15.558,15.175,14.836
2023-05-26 01:15:00,2.49996,-1.2603328438540273,15.079,15.503,15.53,15.167,14.839
2023-05-26 01:30:00,2.49996,-1.2605280045003577,14.992,15.445,15.5,15.158,14.842
2023-05-26 01:45:00,2.49996,-1.2607141922434084,14.909,15.382,15.469,15.149,14.843
2023-05-26 02:00:00,2.49996,-1.2608914070831796,14.83,15.321,15.437,15.139,14.843
2023-05-26 02:15:00,2.49996,-1.2610663786971308,14.752,15.258,15.405,15.128,14.843
2023-05-26 02:30:00,2.49996,-1.261223404504523,14.682,15.196,15.372,15.115,14.842
2023-05-26 02:45:00,2.49996,-1.261384916763555,14.61,15.136,15.339,15.103,14.84
2023-05-26 03:00:00,2.49996,-1.2615329696676674,14.544,15.076,15.305,15.088,14.837
2023-05-26 03:15:00,2.49996,-1.2616698064426806,14.483,15.016,15.272,15.075,14.834
2023-05-26 03:30:00,2.49996,-1.2617976703144143,14.426,14.957,15.237,15.06,14.831
2023-05-26 03:45:00,2.49996,-1.2619165612828682,14.373,14.901,15.203,15.043,14.827
2023-05-26 04:00:00,2.49996,-1.262024236122223,14.325,14.851,15.167,15.027,14.821
2023-05-26 04:15:00,2.49996,-1.2621341541873974,14.276,14.806,15.133,15.009,14.815
2023-05-26 04:30:00,2.49996,-1.2622530451558513,14.223,14.759,15.1,14.991,14.807
2023-05-26 04:45:00,2.49996,-1.2623719361243055,14.17,14.717,15.066,14.972,14.8
2023-05-26 05:00:00,2.49996,-1.2624908270927595,14.117,14.674,15.033,14.954,14.792
2023-05-26 05:15:00,2.49996,-1.2626074748353937,14.065,14.629,15.001,14.934,14.785
2023-05-26 05:30:00,2.49996,-1.2627084199972887,14.02,14.581,14.969,14.916,14.776
2023-05-26 05:45:00,2.49996,-1.262802635481724,13.978,14.542,14.936,14.897,14.767
2023-05-26 06:00:00,2.49996,-1.2628833916112399,13.942,14.503,14.904,14.876,14.756
2023-05-26 06:15:00,2.49996,-1.2629551748374763,13.91,14.463,14.873,14.856,14.747
2023-05-26 06:30:00,2.49996,-1.2630157419346133,13.883,14.424,14.842,14.837,14.737
2023-05-26 06:45:00,2.49996,-1.2630561199993713,13.865,14.387,14.81,14.818,14.726
2023-05-26 07:00:00,2.49996,-1.2630695793542905,13.859,14.354,14.78,14.797,14.716
2023-05-26 07:15:00,2.49996,-1.2630650929026508,13.861,14.324,14.75,14.777,14.704
2023-05-26 07:30:00,2.49996,-1.2630292012895326,13.877,14.306,14.723,14.758,14.694
2023-05-26 07:45:00,2.49996,-1.2629686341923956,13.904,14.294,14.696,14.737,14.682
2023-05-26 08:00:00,2.49996,-1.2628833916112399,13.942,14.283,14.671,14.717,14.67
2023-05-26 08:15:00,2.49996,-1.2627802032235251,13.988,14.279,14.647,14.698,14.658
2023-05-26 08:30:00,2.49996,-1.2626478529001517,14.047,14.28,14.626,14.679,14.646
2023-05-26 08:45:00,2.49996,-1.2624930703185795,14.116,14.285,14.605,14.659,14.634
2023-05-26 09:00:00,2.49996,-1.2623046393497088,14.2,14.298,14.589,14.641,14.62
2023-05-26 09:15:00,2.49996,-1.26208480321936,14.298,14.319,14.574,14.625,14.608
2023-05-26 09:30:00,2.49996,-1.2618290754758927,14.412,14.348,14.562,14.608,14.596
2023-05-26 09:45:00,2.49996,-1.2615374561193071,14.542,14.385,14.554,14.592,14.584
2023-05-26 10:00:00,2.49996,-1.2612301341819825,14.679,14.432,14.548,14.577,14.572
2023-05-26 10:15:00,2.49996,-1.2608689748249806,14.84,14.486,14.545,14.563,14.562
2023-05-26 10:30:00,2.49996,-1.2604876264355998,15.01,14.55,14.547,14.551,14.55
2023-05-26 10:45:00,2.49996,-1.2600681432072807,15.197,14.623,14.553,14.541,14.539
2023-05-26 11:00:00,2.49996,-1.2596464167531416,15.385,14.708,14.563,14.532,14.529
2023-05-26 11:15:00,2.49996,-1.2591843122342448,15.591,14.807,14.578,14.524,14.52
2023-05-26 11:30:00,2.49996,-1.258699775457149,15.807,14.912,14.598,14.52,14.511
2023-05-26 11:45:00,2.49996,-1.2582085090025936,16.026,15.021,14.622,14.515,14.502
2023-05-26 12:00:00,2.49996,-1.2576903238381993,16.257,15.136,14.652,14.515,14.495
2023-05-26 12:15:00,2.49996,-1.2571855980287248,16.482,15.261,14.686,14.515,14.489
2023-05-26 12:30:00,2.49996,-1.2566943315741692,16.701,15.388,14.725,14.52,14.483
2023-05-26 12:45:00,2.49996,-1.2562277406036326,16.909,15.53,14.767,14.526,14.478
2023-05-26 13:00:00,2.49996,-1.2557656360847356,17.115,15.667,14.816,14.533,14.475
2023-05-26 13:15:00,2.49996,-1.255337179953137,17.306,15.807,14.87,14.545,14.474
2023-05-26 13:30:00,2.49996,-1.2549468586604766,17.48,15.947,14.924,14.559,14.472
2023-05-26 13:45:00,2.49996,-1.2545722399485553,17.647,16.08,14.984,14.575,14.474
2023-05-26 14:00:00,2.49996,-1.2542424857530317,17.794,16.21,15.045,14.593,14.475
2023-05-26 14:15:00,2.49996,-1.2539127315575083,17.941,16.347,15.108,14.614,14.478
2023-05-26 14:30:00,2.49996,-1.2536345715558421,18.065,16.463,15.17,14.638,14.484
2023-05-26 14:45:00,2.49996,-1.2533429521992567,18.195,16.567,15.228,14.664,14.49
2023-05-26 15:00:00,2.49996,-1.2530827380041496,18.311,16.67,15.297,14.691,14.498
2023-05-26 15:15:00,2.49996,-1.2528449560672417,18.417,16.778,15.363,14.72,14.506
2023-05-26 15:30:00,2.49996,-1.2526251199368925,18.515,16.883,15.43,14.75,14.517
2023-05-26 15:45:00,2.49996,-1.252452391548761,18.592,16.964,15.494,14.783,14.529
2023-05-26 16:00:00,2.49996,-1.2523110683221081,18.655,17.07,15.563,14.816,14.542
2023-05-26 16:15:00,2.49996,-1.252198907031114,18.705,17.146,15.627,14.851,14.557
2023-05-26 16:30:00,2.49996,-1.2521024483208587,18.748,17.222,15.69,14.885,14.572
2023-05-26 16:45:00,2.49996,-1.2520530973528212,18.77,17.284,15.751,14.921,14.589
2023-05-26 17:00:00,2.49996,-1.2520329083204422,18.779,17.361,15.815,14.958,14.607
2023-05-26 17:15:00,2.49996,-1.2520463676753615,18.773,17.418,15.873,14.995,14.625
2023-05-26 17:30:00,2.49996,-1.2520845025142995,18.756,17.471,15.934,15.033,14.644
2023-05-26 17:45:00,2.49996,-1.2521809612245547,18.713,17.509,15.988,15.07,14.665
2023-05-26 18:00:00,2.49996,-1.2523020954188286,18.659,17.541,16.043,15.109,14.686
2023-05-26 18:15:00,2.49996,-1.2524411754196618,18.597,17.558,16.092,15.145,14.707
2023-05-26 18:30:00,2.49996,-1.2525982012270538,18.527,17.568,16.138,15.182,14.729
2023-05-26 18:45:00,2.49996,-1.2527283083246075,18.469,17.555,16.174,15.218,14.752
2023-05-26 19:00:00,2.49996,-1.2528718747770802,18.405,17.546,16.211,15.252,14.774
2023-05-26 19:15:00,2.49996,-1.2530221709070126,18.338,17.537,16.241,15.285,14.797
2023-05-26 19:30:00,2.49996,-1.253194899295144,18.261,17.509,16.266,15.317,14.819
2023-05-26 19:45:00,2.49996,-1.253378843812375,18.179,17.489,16.286,15.346,14.842
2023-05-26 20:00:00,2.49996,-1.2535919502652642,18.084,17.46,16.301,15.373,14.862
2023-05-26 20:15:00,2.49996,-1.2538050567181536,17.989,17.425,16.312,15.4,14.885
2023-05-26 20:30:00,2.49996,-1.2540226496226827,17.892,17.393,16.329,15.426,14.906
2023-05-26 20:45:00,2.49996,-1.2542559451079511,17.788,17.353,16.338,15.449,14.925
2023-05-26 21:00:00,2.49996,-1.254518402528878,17.671,17.308,16.344,15.472,14.946
2023-05-26 21:15:00,2.49996,-1.254798805756364,17.546,17.256,16.351,15.493,14.966
2023-05-26 21:30:00,2.49996,-1.2550836954354896,17.419,17.201,16.353,15.512,14.985
2023-05-26 21:45:00,2.49996,-1.2553753147920752,17.289,17.132,16.348,15.528,15.003
2023-05-26 22:00:00,2.49996,-1.2556624476970208,17.161,17.064,16.342,15.543,15.021
2023-05-26 22:15:00,2.49996,-1.2559540670536062,17.031,16.994,16.332,15.557,15.037
2023-05-26 22:30:00,2.49996,-1.2562411999585519,16.903,16.921,16.32,15.569,15.054
2023-05-26 22:45:00,2.49996,-1.2565417922184168,16.769,16.847,16.305,15.579,15.069
2023-05-26 23:00:00,2.49996,-1.2568289251233624,16.641,16.768,16.287,15.587,15.082
2023-05-26 23:15:00,2.49996,-1.257116058028308,16.513,16.689,16.268,15.593,15.096
2023-05-26 23:30:00,2.49996,-1.257398704481614,16.387,16.609,16.247,15.597,15.108
2023-05-26 23:45:00,2.49996,-1.2576723780316403,16.265,16.528,16.22,15.6,15.118
2023-05-27 00:00:00,2.49996,-1.2579258625492877,16.152,16.449,16.192,15.599,15.128
2023-05-27 00:15:00,2.49996,-1.2581636444861959,16.046,16.371,16.164,15.599,15.137
2023-05-27 00:30:00,2.49996,-1.2583857238423648,15.947,16.292,16.135,15.596,15.145
2023-05-27 00:45:00,2.49996,-1.2586078031985335,15.848,16.216,16.104,15.593,15.152
2023-05-27 01:00:00,2.49996,-1.258823152877243,15.752,16.14,16.073,15.587,15.158
2023-05-27 01:15:00,2.49996,-1.259036259330132,15.657,16.065,16.04,15.581,15.163
2023-05-27 01:30:00,2.49996,-1.259240392879742,15.566,15.992,16.006,15.572,15.167
2023-05-27 01:45:00,2.49996,-1.259442283203532,15.476,15.924,15.97,15.563,15.17
2023-05-27 02:00:00,2.49996,-1.2596352006240423,15.39,15.857,15.934,15.552,15.172
2023-05-27 02:15:00,2.49996,-1.2598303612703725,15.303,15.785,15.898,15.54,15.173
2023-05-27 02:30:00,2.49996,-1.2600165490134232,15.22,15.715,15.863,15.527,15.173
2023-05-27 02:45:00,2.49996,-1.2601982503048341,15.139,15.649,15.824,15.512,15.172
2023-05-27 03:00:00,2.49996,-1.2603732219187853,15.061,15.582,15.788,15.499,15.17
2023-05-27 03:15:00,2.49996,-1.2605437070810968,14.985,15.52,15.751,15.482,15.169
2023-05-27 03:30:00,2.49996,-1.260700732888489,14.915,15.455,15.712,15.466,15.164
2023-05-27 03:45:00,2.49996,-1.2608644883733409,14.842,15.39,15.673,15.448,15.161
2023-05-27 04:00:00,2.49996,-1.2610170277290933,14.774,15.337,15.633,15.43,15.155
2023-05-27 04:15:00,2.49996,-1.2611718103106655,14.705,15.285,15.594,15.411,15.149
2023-05-27 04:30:00,2.49996,-1.2613153767631382,14.641,15.208,15.557,15.393,15.143
2023-05-27 04:45:00,2.49996,-1.2614522135381514,14.58,15.145,15.518,15.373,15.137
2023-05-27 05:00:00,2.49996,-1.2615868070873448,14.52,15.093,15.478,15.352,15.128
2023-05-27 05:15:00,2.49996,-1.2617034548299788,14.468,15.031,15.439,15.331,15.121
2023-05-27 05:30:00,2.49996,-1.2618111296693335,14.42,14.978,15.4,15.311,15.112
2023-05-27 05:45:00,2.49996,-1.2619053451537687,14.378,14.924,15.363,15.288,15.103
2023-05-27 06:00:00,2.49996,-1.2619861012832847,14.342,14.88,15.324,15.267,15.093
2023-05-27 06:15:00,2.49996,-1.2620533980578814,14.312,14.83,15.288,15.245,15.082
2023-05-27 06:30:00,2.49996,-1.2621049922517389,14.289,14.786,15.251,15.223,15.072
2023-05-27 06:45:00,2.49996,-1.2621319109615774,14.277,14.749,15.217,15.2,15.06
2023-05-27 07:00:00,2.49996,-1.2621386406390371,14.274,14.717,15.182,15.178,15.049
2023-05-27 07:15:00,2.49996,-1.2621139651550184,14.285,14.698,15.149,15.155,15.037
2023-05-27 07:30:00,2.49996,-1.2620601277353412,14.309,14.682,15.118,15.133,15.025
2023-05-27 07:45:00,2.49996,-1.2619928309607444,14.339,14.665,15.088,15.111,15.012
2023-05-27 08:00:00,2.49996,-1.2618918857988495,14.384,14.659,15.061,15.088,15.0
2023-05-27 08:15:00,2.49996,-1.2617685083787558,14.439,14.661,15.036,15.067,14.987
2023-05-27 08:30:00,2.49996,-1.2616271851521028,14.502,14.665,15.012,15.045,14.973
2023-05-27 08:45:00,2.49996,-1.2614656728930709,14.574,14.68,14.992,15.025,14.961
2023-05-27 09:00:00,2.49996,-1.2612682690209207,14.662,14.701,14.975,15.006,14.948
2023-05-27 09:15:00,2.49996,-1.2610506761163915,14.759,14.729,14.96,14.987,14.934
2023-05-27 09:30:00,2.49996,-1.2607949483729244,14.873,14.764,14.948,14.969,14.922
2023-05-27 09:45:00,2.49996,-1.260501085790519,15.004,14.809,14.94,14.952,14.909
2023-05-27 10:00:00,2.49996,-1.2601646019175359,15.154,14.864,14.936,14.937,14.897
2023-05-27 10:15:00,2.49996,-1.2598056857863538,15.314,14.928,14.934,14.922,14.885
2023-05-27 10:30:00,2.49996,-1.2593884457838547,15.5,15.003,14.939,14.91,14.873
2023-05-27 10:45:00,2.49996,-1.2589555032006163,15.693,15.09,14.946,14.9,14.861
2023-05-27 11:00:00,2.49996,-1.2585046148108188,15.894,15.187,14.958,14.889,14.851
2023-05-27 11:15:00,2.49996,-1.2580133483562632,16.113,15.287,14.976,14.882,14.84
2023-05-27 11:30:00,2.49996,-1.2575063793209686,16.339,15.397,14.998,14.877,14.831
2023-05-27 11:45:00,2.49996,-1.2569881941565746,16.57,15.512,15.025,14.874,14.824
2023-05-27 12:00:00,2.49996,-1.2564700089921805,16.801,15.64,15.058,14.873,14.816
2023-05-27 12:15:00,2.49996,-1.2559675264085255,17.025,15.783,15.097,14.876,14.809
2023-05-27 12:30:00,2.49996,-1.2554628005990507,17.25,15.931,15.139,14.879,14.803
2023-05-27 12:45:00,2.49996,-1.2549535883379361,17.477,16.083,15.185,14.886,14.798
2023-05-27 13:00:00,2.49996,-1.2544533489801013,17.7,16.229,15.237,14.895,14.795
2023-05-27 13:15:00,2.49996,-1.2539732986546452,17.914,16.375,15.291,14.907,14.794
2023-05-27 13:30:00,2.49996,-1.253538112845587,18.108,16.522,15.351,14.922,14.794
2023-05-27 13:45:00,2.49996,-1.253154521230386,18.279,16.656,15.411,14.94,14.794
2023-05-27 14:00:00,2.49996,-1.252777659292645,18.447,16.79,15.475,14.96,14.797
2023-05-27 14:15:00,2.49996,-1.252434445742202,18.6,16.932,15.54,14.982,14.801
2023-05-27 14:30:00,2.49996,-1.2521293670306972,18.736,17.061,15.606,15.006,14.806
2023-05-27 14:45:00,2.49996,-1.2518422341257516,18.864,17.164,15.669,15.033,14.813
2023-05-27 15:00:00,2.49996,-1.2515663173499054,18.987,17.26,15.733,15.06,14.821
2023-05-27 15:15:00,2.49996,-1.2513262921871775,19.094,17.364,15.798,15.09,14.831
2023-05-27 15:30:00,2.49996,-1.2510974831535489,19.196,17.458,15.863,15.121,14.842
2023-05-27 15:45:00,2.49996,-1.2509023225072187,19.283,17.564,15.928,15.154,14.853
2023-05-27 16:00:00,2.49996,-1.2507318373449072,19.359,17.654,15.994,15.188,14.867
2023-05-27 16:15:00,2.49996,-1.2505972437957138,19.419,17.745,16.061,15.223,14.883
2023-05-27 16:30:00,2.49996,-1.2505187308920178,19.454,17.819,16.129,15.26,14.9
2023-05-27 16:45:00,2.49996,-1.2504805960530798,19.471,17.913,16.193,15.297,14.916
2023-05-27 17:00:00,2.49996,-1.2504357315366819,19.491,18.017,16.262,15.336,14.936
2023-05-27 17:15:00,2.49996,-1.2504110560526631,19.502,18.069,16.326,15.375,14.955
2023-05-27 17:30:00,2.49996,-1.2504626502465206,19.479,18.108,16.39,15.415,14.976
2023-05-27 17:45:00,2.49996,-1.2505591089567758,19.436,18.145,16.449,15.455,14.997
2023-05-27 18:00:00,2.49996,-1.25067575669941,19.384,18.166,16.502,15.494,15.019
2023-05-27 18:15:00,2.49996,-1.250794647667864,19.331,18.183,16.557,15.534,15.042
2023-05-27 18:30:00,2.49996,-1.2509314844428772,19.27,18.194,16.591,15.569,15.064
2023-05-27 18:45:00,2.49996,-1.2510683212178904,19.209,18.186,16.628,15.606,15.087
2023-05-27 19:00:00,2.49996,-1.2512186173478228,19.142,18.176,16.658,15.64,15.111
2023-05-27 19:15:00,2.49996,-1.2513644270261155,19.077,18.164,16.689,15.673,15.133
2023-05-27 19:30:00,2.49996,-1.251539398640067,18.999,18.139,16.72,15.707,15.157
2023-05-27 19:45:00,2.49996,-1.2517076405765584,18.924,18.121,16.747,15.739,15.181
2023-05-27 20:00:00,2.49996,-1.2519028012228886,18.837,18.094,16.772,15.77,15.203
2023-05-27 20:15:00,2.49996,-1.2521293670306972,18.736,18.065,16.79,15.798,15.227
2023-05-27 20:30:00,2.49996,-1.2523626625159656,18.632,18.033,16.813,15.827,15.249
2023-05-27 20:45:00,2.49996,-1.2526116605819733,18.521,17.995,16.829,15.854,15.272
2023-05-27 21:00:00,2.49996,-1.2528853341319997,18.399,17.955,16.844,15.88,15.294
2023-05-27 21:15:00,2.49996,-1.2531679805853053,18.273,17.901,16.851,15.903,15.315
2023-05-27 21:30:00,2.49996,-1.2534685728451704,18.139,17.84,16.859,15.925,15.336
2023-05-27 21:45:00,2.49996,-1.2537714083308553,18.004,17.773,16.86,15.946,15.355
2023-05-27 22:00:00,2.49996,-1.25407873026818,17.867,17.706,16.862,15.964,15.376
2023-05-27 22:15:00,2.49996,-1.2543860522055046,17.73,17.638,16.86,15.982,15.394
2023-05-27 22:30:00,2.49996,-1.2546888876911895,17.595,17.568,16.853,15.997,15.412
2023-05-27 22:45:00,2.49996,-1.2549894799510544,17.461,17.488,16.838,16.009,15.429
2023-05-27 23:00:00,2.49996,-1.2552855857592795,17.329,17.406,16.82,16.019,15.445
2023-05-27 23:15:00,2.49996,-1.2555861780191446,17.195,17.324,16.804,16.028,15.46
2023-05-27 23:30:00,2.49996,-1.25588004060155,17.064,17.242,16.786,16.035,15.475
2023-05-27 23:45:00,2.49996,-1.2561671735064956,16.936,17.158,16.758,16.038,15.487
2023-05-28 00:00:00,2.49996,-1.2564498199598015,16.81,17.071,16.731,16.041,15.499
2023-05-28 00:15:00,2.49996,-1.256721250284008,16.689,16.988,16.7,16.041,15.509
2023-05-28 00:30:00,2.49996,-1.2569680051241956,16.579,16.903,16.674,16.04,15.52
2023-05-28 00:45:00,2.49996,-1.2572147599643833,16.469,16.819,16.643,16.038,15.527
2023-05-28 01:00:00,2.49996,-1.2574458122238317,16.366,16.737,16.607,16.032,15.534
2023-05-28 01:15:00,2.49996,-1.2576656483541806,16.268,16.658,16.572,16.026,15.54
2023-05-28 01:30:00,2.49996,-1.2578765115812502,16.174,16.577,16.534,16.019,15.546
2023-05-28 01:45:00,2.49996,-1.25808288835668,16.082,16.503,16.5,16.01,15.551
2023-05-28 02:00:00,2.49996,-1.2582937515837493,15.988,16.43,16.458,16.0,15.554
2023-05-28 02:15:00,2.49996,-1.2584889122300795,15.901,16.357,16.418,15.986,15.555
2023-05-28 02:30:00,2.49996,-1.2586728567473104,15.819,16.289,16.378,15.973,15.555
2023-05-28 02:45:00,2.49996,-1.2588568012645411,15.737,16.22,16.338,15.958,15.555
2023-05-28 03:00:00,2.49996,-1.2590272864268526,15.661,16.152,16.299,15.943,15.554
2023-05-28 03:15:00,2.49996,-1.259197771589164,15.585,16.086,16.259,15.928,15.552
2023-05-28 03:30:00,2.49996,-1.259363770299836,15.511,16.023,16.22,15.91,15.549
2023-05-28 03:45:00,2.49996,-1.2595297690105076,15.437,15.958,16.18,15.892,15.546
2023-05-28 04:00:00,2.49996,-1.2596890380437196,15.366,15.894,16.14,15.874,15.542
2023-05-28 04:15:00,2.49996,-1.2598460638511118,15.296,15.834,16.101,15.855,15.536
2023-05-28 04:30:00,2.49996,-1.2599851438519447,15.234,15.776,16.061,15.836,15.53
2023-05-28 04:45:00,2.49996,-1.2601174941753182,15.175,15.719,16.022,15.816,15.523
2023-05-28 05:00:00,2.49996,-1.260258817401971,15.112,15.664,15.982,15.795,15.517
2023-05-28 05:15:00,2.49996,-1.260382194822065,15.057,15.605,15.943,15.775,15.508
2023-05-28 05:30:00,2.49996,-1.2604898696614195,15.009,15.551,15.904,15.752,15.499
2023-05-28 05:45:00,2.49996,-1.2605840851458547,14.967,15.502,15.867,15.731,15.49
2023-05-28 06:00:00,2.49996,-1.2606648412753707,14.931,15.445,15.83,15.709,15.481
2023-05-28 06:15:00,2.49996,-1.2607321380499674,14.901,15.403,15.792,15.687,15.47
2023-05-28 06:30:00,2.49996,-1.2607792457921851,14.88,15.358,15.755,15.666,15.46
2023-05-28 06:45:00,2.49996,-1.260801678050384,14.87,15.32,15.719,15.642,15.449
2023-05-28 07:00:00,2.49996,-1.2608061645020237,14.868,15.288,15.685,15.619,15.437
2023-05-28 07:15:00,2.49996,-1.260781489018005,14.879,15.264,15.652,15.597,15.427
2023-05-28 07:30:00,2.49996,-1.2607254083725077,14.904,15.245,15.619,15.575,15.415
2023-05-28 07:45:00,2.49996,-1.2606513819204515,14.937,15.231,15.59,15.552,15.402
2023-05-28 08:00:00,2.49996,-1.2605526799843765,14.981,15.225,15.561,15.531,15.39
2023-05-28 08:15:00,2.49996,-1.2604360322417423,15.033,15.225,15.536,15.509,15.376
2023-05-28 08:30:00,2.49996,-1.260299195466729,15.094,15.233,15.514,15.488,15.364
2023-05-28 08:45:00,2.49996,-1.260124223852778,15.172,15.243,15.491,15.467,15.351
2023-05-28 09:00:00,2.49996,-1.2599313064322675,15.258,15.263,15.473,15.448,15.339
2023-05-28 09:15:00,2.49996,-1.2597294161084776,15.348,15.288,15.458,15.429,15.326
2023-05-28 09:30:00,2.49996,-1.2594759315908302,15.461,15.321,15.446,15.411,15.312
2023-05-28 09:45:00,2.49996,-1.2592045012666238,15.582,15.361,15.437,15.394,15.3
2023-05-28 10:00:00,2.49996,-1.2588971793292991,15.719,15.411,15.433,15.378,15.288
2023-05-28 10:15:00,2.49996,-1.2585315335206575,15.882,15.469,15.431,15.364,15.276
2023-05-28 10:30:00,2.49996,-1.2581299960988974,16.061,15.542,15.433,15.351,15.264
2023-05-28 10:45:00,2.49996,-1.257699296741479,16.253,15.628,15.44,15.34,15.252
2023-05-28 11:00:00,2.49996,-1.257259624480781,16.449,15.724,15.451,15.33,15.242
2023-05-28 11:15:00,2.49996,-1.2567840606069647,16.661,15.827,15.467,15.323,15.231
