#,dates,pressure_differential_m,temperature_stream_C
503,16/07/2017 20:15:00,-0.742526521,18.319
504,16/07/2017 20:30:00,-0.742085241,18.295
505,16/07/2017 20:45:00,-0.742085241,18.295
506,16/07/2017 21:00:00,-0.741637124,18.271
507,16/07/2017 21:15:00,-0.741612939,18.247
508,16/07/2017 21:30:00,-0.741589763,18.224
509,16/07/2017 21:45:00,-0.741148483,18.2
510,16/07/2017 22:00:00,-0.741124298,18.176
511,16/07/2017 22:15:00,-0.740683018,18.152
512,16/07/2017 22:30:00,-0.740683018,18.152
513,16/07/2017 22:45:00,-0.740242746,18.129
514,16/07/2017 23:00:00,-0.739801466,18.105
515,16/07/2017 23:15:00,-0.739777282,18.081
516,16/07/2017 23:30:00,-0.739753097,18.057
517,16/07/2017 23:45:00,-0.739311818,18.033
518,17/07/2017 00:00:00,-0.739288641,18.01
519,17/07/2017 00:15:00,-0.739264456,17.986
520,17/07/2017 00:30:00,-0.739216087,17.938
521,17/07/2017 00:45:00,-0.738775815,17.915
522,17/07/2017 01:00:00,-0.738751631,17.891
523,17/07/2017 01:15:00,-0.738286167,17.843
524,17/07/2017 01:30:00,-0.738238805,17.796
525,17/07/2017 01:45:00,-0.738214621,17.772
526,17/07/2017 02:00:00,-0.738190436,17.748
527,17/07/2017 02:15:00,-0.73772598,17.701
528,17/07/2017 02:30:00,-0.737677611,17.653
529,17/07/2017 02:45:00,-0.737629242,17.605
530,17/07/2017 03:00:00,-0.73718897,17.582
531,17/07/2017 03:15:00,-0.737140601,17.534
532,17/07/2017 03:30:00,-0.737092232,17.486
533,17/07/2017 03:45:00,-0.73665196,17.463
534,17/07/2017 04:00:00,-0.736603591,17.415
