n,dates,pressure_differential_m,temperature_stream_C
2271,08/05/2022 05:15:00,-0.170548143639404,15.704
2272,08/05/2022 05:30:00,-0.172132317474528,15.736
2273,08/05/2022 05:45:00,-0.158914367037715,15.769
2274,08/05/2022 06:00:00,-0.158458917060117,15.806
2275,08/05/2022 06:15:00,-0.17417194128725,15.837
2276,08/05/2022 06:30:00,-0.168577827431969,15.864
2277,08/05/2022 06:45:00,-0.170805571887612,15.894
2278,08/05/2022 07:00:00,-0.184330456004981,15.919
2279,08/05/2022 07:15:00,-0.164161942866562,15.952
2280,08/05/2022 07:30:00,-0.173716491309652,15.983
2281,08/05/2022 07:45:00,-0.174696698870135,16.018
2282,08/05/2022 08:00:00,-0.160647057169881,16.052
2283,08/05/2022 08:15:00,-0.178587825852657,16.082
2284,08/05/2022 08:30:00,-0.178399705209736,16.114
2285,08/05/2022 08:45:00,-0.183043314763943,16.138
2286,08/05/2022 09:00:00,-0.176320477051136,16.164
2287,08/05/2022 09:15:00,-0.185122542922543,16.19
2288,08/05/2022 09:30:00,-0.181498745274697,16.208
2289,08/05/2022 09:45:00,-0.193201829481674,16.234
2290,08/05/2022 10:00:00,-0.177835343280974,16.317
2291,08/05/2022 10:15:00,-0.183538369087419,16.448
2292,08/05/2022 10:30:00,-0.198568218348155,16.545
2293,08/05/2022 10:45:00,-0.188033462344582,16.606
2294,08/05/2022 11:00:00,-0.191469139349507,16.682
2295,08/05/2022 11:15:00,-0.197023648858909,16.79
2296,08/05/2022 11:30:00,-0.204607881094564,16.875
2297,08/05/2022 11:45:00,-0.197736527084715,16.914
2298,08/05/2022 12:00:00,-0.195924628260792,16.948
2299,08/05/2022 12:15:00,-0.194221641388035,16.92
2300,08/05/2022 12:30:00,-0.208469304817678,16.877
2301,08/05/2022 12:45:00,-0.201102896484353,16.923
2302,08/05/2022 13:00:00,-0.208271283088288,17.076
2303,08/05/2022 13:15:00,-0.19909297593104,17.052
2304,08/05/2022 13:30:00,-0.183993819065017,16.903
2305,08/05/2022 13:45:00,-0.191132502409543,16.936
2306,08/05/2022 14:00:00,-0.196033540211957,16.979
2307,08/05/2022 14:15:00,-0.190597843740189,16.868
2308,08/05/2022 14:30:00,-0.196112748903714,16.825
2309,08/05/2022 14:45:00,-0.187538408021106,16.78
2310,08/05/2022 15:00:00,-0.184439367956145,16.737
2311,08/05/2022 15:15:00,-0.190300811146103,16.774
2312,08/05/2022 15:30:00,-0.186518596114746,16.774
2313,08/05/2022 15:45:00,-0.184706697290823,16.731
2314,08/05/2022 16:00:00,-0.186409684163581,16.682
2315,08/05/2022 16:15:00,-0.184706697290823,16.63
2316,08/05/2022 16:30:00,-0.197924647727636,16.54
2317,08/05/2022 16:45:00,-0.175716510776495,16.46
2318,08/05/2022 17:00:00,-0.162350044042639,16.4
2319,08/05/2022 17:15:00,-0.163211438565488,16.341
2320,08/05/2022 17:30:00,-0.166617412311004,16.296
2321,08/05/2022 17:45:00,-0.166429291668083,16.268
2322,08/05/2022 18:00:00,-0.16420154721244,16.289
2323,08/05/2022 18:15:00,-0.176132356408216,16.338
2324,08/05/2022 18:30:00,-0.165825325393442,16.365
2325,08/05/2022 18:45:00,-0.164914425438246,16.354
2326,08/05/2022 19:00:00,-0.16483521674649,16.305
2327,08/05/2022 19:15:00,-0.168429311134927,16.256
2328,08/05/2022 19:30:00,-0.169072881755445,16.225
2329,08/05/2022 19:45:00,-0.182706677823979,16.204
2330,08/05/2022 20:00:00,-0.161399539741565,16.178
2331,08/05/2022 20:15:00,-0.158231192071317,16.134
2332,08/05/2022 20:30:00,-0.165894632998729,16.071
2333,08/05/2022 20:45:00,-0.147884556710666,15.998
2334,08/05/2022 21:00:00,-0.14905288491407,15.937
2335,08/05/2022 21:15:00,-0.144369671013985,15.901
2336,08/05/2022 21:30:00,-0.146072657886743,15.909
2337,08/05/2022 21:45:00,-0.155132152006357,15.953
2338,08/05/2022 22:00:00,-0.165142150427045,16.02
2339,08/05/2022 22:15:00,-0.165637204750521,16.08
2340,08/05/2022 22:30:00,-0.168241190492006,16.137
2341,08/05/2022 22:45:00,-0.168617431777847,16.168
2342,08/05/2022 23:00:00,-0.162835197279646,16.199
2343,08/05/2022 23:15:00,-0.170350121910014,16.239
2344,08/05/2022 23:30:00,-0.16004309089524,16.281
2345,08/05/2022 23:45:00,-0.159815365906441,16.326
2346,09/05/2022 00:00:00,-0.162458955993804,16.384
2347,09/05/2022 00:15:00,-0.167409499228566,16.432
2348,09/05/2022 00:30:00,-0.168013465503207,16.466
2349,09/05/2022 00:45:00,-0.183538369087419,16.484
2350,09/05/2022 01:00:00,-0.171449142508131,16.512
2351,09/05/2022 01:15:00,-0.177607618292175,16.53
2352,09/05/2022 01:30:00,-0.168914464371933,16.554
2353,09/05/2022 01:45:00,-0.169072881755445,16.572
2354,09/05/2022 02:00:00,-0.174924423858934,16.573
2355,09/05/2022 02:15:00,-0.180330417071293,16.582
2356,09/05/2022 02:30:00,-0.173825403260817,16.586
2357,09/05/2022 02:45:00,-0.186251266780068,16.573
2358,09/05/2022 03:00:00,-0.174280853238415,16.567
2359,09/05/2022 03:15:00,-0.176053147716459,16.555
2360,09/05/2022 03:30:00,-0.181419536582941,16.533
2361,09/05/2022 03:45:00,-0.178132375875059,16.516
2362,09/05/2022 04:00:00,-0.166161962333406,16.496
2363,09/05/2022 04:15:00,-0.164874821092368,16.481
2364,09/05/2022 04:30:00,-0.169330310003653,16.458
2365,09/05/2022 04:45:00,-0.17790465088626,16.423
2366,09/05/2022 05:00:00,-0.172389745722736,16.4
2367,09/05/2022 05:15:00,-0.171528351199887,16.368
2368,09/05/2022 05:30:00,-0.173261041332054,16.344
2369,09/05/2022 05:45:00,-0.170132298007685,16.318
2370,09/05/2022 06:00:00,-0.170548143639404,16.299
2371,09/05/2022 06:15:00,-0.174815511907769,16.287
2372,09/05/2022 06:30:00,-0.177607618292175,16.277
2373,09/05/2022 06:45:00,-0.169142189360732,16.277
2374,09/05/2022 07:00:00,-0.168161981800249,16.292
2375,09/05/2022 07:15:00,-0.161815385373285,16.323
2376,09/05/2022 07:30:00,-0.164498579806526,16.362
2377,09/05/2022 07:45:00,-0.165785721047564,16.421
2378,09/05/2022 08:00:00,-0.168726343729012,16.497
2379,09/05/2022 08:15:00,-0.172845195700334,16.564
2380,09/05/2022 08:30:00,-0.16876594807489,16.658
2381,09/05/2022 08:45:00,-0.17748880525454,16.753
2382,09/05/2022 09:00:00,-0.190033481811426,16.833
2383,09/05/2022 09:15:00,-0.180855174654178,16.932
2384,09/05/2022 09:30:00,-0.187954253652826,17.027
2385,09/05/2022 09:45:00,-0.191736468684184,17.141
2386,09/05/2022 10:00:00,-0.193617675113394,17.241
2387,09/05/2022 10:15:00,-0.194984025046188,17.358
2388,09/05/2022 10:30:00,-0.198489009656399,17.457
2389,09/05/2022 10:45:00,-0.198271185754069,17.555
2390,09/05/2022 11:00:00,-0.21114259816445,17.657
2391,09/05/2022 11:15:00,-0.214172330624124,17.736
2392,09/05/2022 11:30:00,-0.204310848500479,17.769
2393,09/05/2022 11:45:00,-0.213568364349483,17.8
2394,09/05/2022 12:00:00,-0.213409946965971,17.776
2395,09/05/2022 12:15:00,-0.217905040223134,17.767
2396,09/05/2022 12:30:00,-0.223004099754939,17.848
2397,09/05/2022 12:45:00,-0.210390115592766,17.855
2398,09/05/2022 13:00:00,-0.217905040223134,17.862
2399,09/05/2022 13:15:00,-0.215716900113369,17.947
2400,09/05/2022 13:30:00,-0.217231766343206,17.995
2401,09/05/2022 13:45:00,-0.210954477521529,18.018
2402,09/05/2022 14:00:00,-0.210013874306924,18.042
2403,09/05/2022 14:15:00,-0.218964456475373,18.081
2404,09/05/2022 14:30:00,-0.228934850550183,18.131
2405,09/05/2022 14:45:00,-0.213677276300648,18.176
2406,09/05/2022 15:00:00,-0.224518965984776,18.21
2407,09/05/2022 15:15:00,-0.215449570778692,18.213
2408,09/05/2022 15:30:00,-0.21239013505961,18.188
2409,09/05/2022 15:45:00,-0.217261469602615,18.131
2410,09/05/2022 16:00:00,-0.206875229896085,18.073
2411,09/05/2022 16:15:00,-0.202607861627721,17.978
2412,09/05/2022 16:30:00,-0.19929099766043,17.892
2413,09/05/2022 16:45:00,-0.195548386974951,17.804
2414,09/05/2022 17:00:00,-0.198191977062313,17.718
2415,09/05/2022 17:15:00,-0.17625116944585,17.577
2416,09/05/2022 17:30:00,-0.18622156352066,17.454
2417,09/05/2022 17:45:00,-0.174775907561891,17.372
2418,09/05/2022 18:00:00,-0.183082919109821,17.326
2419,09/05/2022 18:15:00,-0.169934276278294,17.306
2420,09/05/2022 18:30:00,-0.163102526614323,17.29
2421,09/05/2022 18:45:00,-0.176439290088771,17.232
2422,09/05/2022 19:00:00,-0.169072881755445,17.119
2423,09/05/2022 19:15:00,-0.16212231905384,17.016
2424,09/05/2022 19:30:00,-0.16045893652696,16.966
2425,09/05/2022 19:45:00,-0.163478767900165,16.969
2426,09/05/2022 20:00:00,-0.153508373825355,16.996
2427,09/05/2022 20:15:00,-0.160270815884039,17.012
2428,09/05/2022 20:30:00,-0.16045893652696,17.002
2429,09/05/2022 20:45:00,-0.15423115313763,16.976
2430,09/05/2022 21:00:00,-0.161746077767998,16.994
2431,09/05/2022 21:15:00,-0.170617451244691,17.036
2432,09/05/2022 21:30:00,-0.173191733726767,17.122
2433,09/05/2022 21:45:00,-0.168696640469604,17.19
2434,09/05/2022 22:00:00,-0.167488707920322,17.219
2435,09/05/2022 22:15:00,-0.158458917060117,17.192
2436,09/05/2022 22:30:00,-0.171528351199887,17.159
2437,09/05/2022 22:45:00,-0.170696659936447,17.174
2438,09/05/2022 23:00:00,-0.172201625079815,17.21
2439,09/05/2022 23:15:00,-0.170350121910014,17.256
2440,09/05/2022 23:30:00,-0.172577866365657,17.29
2441,09/05/2022 23:45:00,-0.181310624631776,17.321
2442,10/05/2022 00:00:00,-0.164350063509483,17.339
2443,10/05/2022 00:15:00,-0.176964047671655,17.335
2444,10/05/2022 00:30:00,-0.158567829011281,17.324
2445,10/05/2022 00:45:00,-0.171973900091016,17.299
2446,10/05/2022 01:00:00,-0.161666869076242,17.274
2447,10/05/2022 01:15:00,-0.163142130960201,17.247
2448,10/05/2022 01:30:00,-0.164389667855361,17.223
2449,10/05/2022 01:45:00,-0.1592113996318,17.205
2450,10/05/2022 02:00:00,-0.169637243684208,17.205
2451,10/05/2022 02:15:00,-0.16585502865285,17.205
2452,10/05/2022 02:30:00,-0.164874821092368,17.205
2453,10/05/2022 02:45:00,-0.167142169893888,17.204
2454,10/05/2022 03:00:00,-0.169221398052488,17.201
2455,10/05/2022 03:15:00,-0.157478709499634,17.201
2456,10/05/2022 03:30:00,-0.168161981800249,17.195
2457,10/05/2022 03:45:00,-0.172429350068614,17.184
2458,10/05/2022 04:00:00,-0.169904573018886,17.167
2459,10/05/2022 04:15:00,-0.159815365906441,17.144
2460,10/05/2022 04:30:00,-0.15444897703996,17.112
2461,10/05/2022 04:45:00,-0.164429272201239,17.073
2462,10/05/2022 05:00:00,-0.16004309089524,17.033
2463,10/05/2022 05:15:00,-0.165825325393442,16.997
2464,10/05/2022 05:30:00,-0.147280590436025,16.967
2465,10/05/2022 05:45:00,-0.166429291668083,16.944
2466,10/05/2022 06:00:00,-0.15879555400008,16.929
2467,10/05/2022 06:15:00,-0.1571321714732,16.917
2468,10/05/2022 06:30:00,-0.157478709499634,16.902
2469,10/05/2022 06:45:00,-0.157478709499634,16.884
2470,10/05/2022 07:00:00,-0.150557850057437,16.884
2471,10/05/2022 07:15:00,-0.15256777061075,16.905
2472,10/05/2022 07:30:00,-0.15256777061075,16.927
2473,10/05/2022 07:45:00,-0.145617207909145,16.957
2474,10/05/2022 08:00:00,-0.14924100555699,16.997
2475,10/05/2022 08:15:00,-0.169637243684208,17.068
2476,10/05/2022 08:30:00,-0.154835119412271,17.15
2477,10/05/2022 08:45:00,-0.153696494468276,17.226
2478,10/05/2022 09:00:00,-0.159934178944076,17.324
2479,10/05/2022 09:15:00,-0.157736137747841,17.415
2480,10/05/2022 09:30:00,-0.17583532381413,17.524
2481,10/05/2022 09:45:00,-0.172884800046212,17.619
2482,10/05/2022 10:00:00,-0.174280853238415,17.736
2483,10/05/2022 10:15:00,-0.185766113543062,17.864
2484,10/05/2022 10:30:00,-0.181498745274697,17.966
2485,10/05/2022 10:45:00,-0.188677032965101,18.076
2486,10/05/2022 11:00:00,-0.188033462344582,18.201
2487,10/05/2022 11:15:00,-0.194865212008554,18.292
2488,10/05/2022 11:30:00,-0.189429515536785,18.378
2489,10/05/2022 11:45:00,-0.197132560810074,18.441
2490,10/05/2022 12:00:00,-0.194825607662675,18.496
2491,10/05/2022 12:15:00,-0.202914795308276,18.54
2492,10/05/2022 12:30:00,-0.202043499698958,18.574
2493,10/05/2022 12:45:00,-0.208162371137123,18.601
2494,10/05/2022 13:00:00,-0.204271244154601,18.635
2495,10/05/2022 13:15:00,-0.200083084577992,18.674
2496,10/05/2022 13:30:00,-0.201399929078439,18.666
2497,10/05/2022 13:45:00,-0.208201975483001,18.649
2498,10/05/2022 14:00:00,-0.204162332203436,18.607
2499,10/05/2022 14:15:00,-0.192756280590545,18.553
2500,10/05/2022 14:30:00,-0.191696864338306,18.494
2501,10/05/2022 14:45:00,-0.197696922738837,18.432
2502,10/05/2022 15:00:00,-0.185835421148348,18.354
2503,10/05/2022 15:15:00,-0.172657075057413,18.274
2504,10/05/2022 15:30:00,-0.175528390133575,18.175
2505,10/05/2022 15:45:00,-0.166201566679284,18.065
2506,10/05/2022 16:00:00,-0.174429369535458,17.946
2507,10/05/2022 16:15:00,-0.171221417519332,17.813
2508,10/05/2022 16:30:00,-0.156151963912718,17.684
2509,10/05/2022 16:45:00,-0.146518206777871,17.54
2510,10/05/2022 17:00:00,-0.152825198858958,17.415
2511,10/05/2022 17:15:00,-0.141191422257268,17.287
2512,10/05/2022 17:30:00,-0.135795330131378,17.156
2513,10/05/2022 17:45:00,-0.127220989248771,17.036
2514,10/05/2022 18:00:00,-0.130844786896616,16.905
2515,10/05/2022 18:15:00,-0.126240781688288,16.784
2516,10/05/2022 18:30:00,-0.13242896073174,16.668
2517,10/05/2022 18:45:00,-0.112567381273876,16.574
2518,10/05/2022 19:00:00,-0.119587251580768,16.508
2519,10/05/2022 19:15:00,-0.110795086795832,16.463
2520,10/05/2022 19:30:00,-0.111319844378716,16.467
2521,10/05/2022 19:45:00,-0.115319883312404,16.525
2522,10/05/2022 20:00:00,-0.122834807942772,16.615
2523,10/05/2022 20:15:00,-0.122537775348686,16.737
2524,10/05/2022 20:30:00,-0.126428902331209,16.85
2525,10/05/2022 20:45:00,-0.129676458693212,16.933
2526,10/05/2022 21:00:00,-0.135112155164981,17.021
2527,10/05/2022 21:15:00,-0.139151798444546,17.101
2528,10/05/2022 21:30:00,-0.134735913879139,17.179
2529,10/05/2022 21:45:00,-0.14614196549203,17.25
2530,10/05/2022 22:00:00,-0.143349859107624,17.33
2531,10/05/2022 22:15:00,-0.140627060328505,17.393
2532,10/05/2022 22:30:00,-0.153429165133599,17.445
2533,10/05/2022 22:45:00,-0.14572611986031,17.509
2534,10/05/2022 23:00:00,-0.139607248422144,17.553
2535,10/05/2022 23:15:00,-0.150676663095071,17.604
2536,10/05/2022 23:30:00,-0.166765928608047,17.642
2537,10/05/2022 23:45:00,-0.165142150427045,17.696
2538,11/05/2022 00:00:00,-0.16668671991629,17.755
2539,11/05/2022 00:15:00,-0.167142169893888,17.813
2540,11/05/2022 00:30:00,-0.157399500807878,17.877
2541,11/05/2022 00:45:00,-0.170765967541734,17.934
2542,11/05/2022 01:00:00,-0.162310439696761,17.984
2543,11/05/2022 01:15:00,-0.1766571139911,18.02
2544,11/05/2022 01:30:00,-0.165102546081167,18.065
2545,11/05/2022 01:45:00,-0.166845137299803,18.12
2546,11/05/2022 02:00:00,-0.170468934947648,18.155
2547,11/05/2022 02:15:00,-0.174775907561891,18.206
2548,11/05/2022 02:30:00,-0.174211545633128,18.238
2549,11/05/2022 02:45:00,-0.177270981352211,18.271
2550,11/05/2022 03:00:00,-0.188033462344582,18.304
2551,11/05/2022 03:15:00,-0.179686846450774,18.328
2552,11/05/2022 03:30:00,-0.181726470263496,18.356
2553,11/05/2022 03:45:00,-0.186934441746465,18.365
2554,11/05/2022 04:00:00,-0.175567994479453,18.371
2555,11/05/2022 04:15:00,-0.181350228977654,18.371
2556,11/05/2022 04:30:00,-0.180171999687781,18.366
2557,11/05/2022 04:45:00,-0.166914444905089,18.362
2558,11/05/2022 05:00:00,-0.183231435406864,18.344
2559,11/05/2022 05:15:00,-0.171409538162253,18.334
2560,11/05/2022 05:30:00,-0.174775907561891,18.325
2561,11/05/2022 05:45:00,-0.166805532953925,18.32
2562,11/05/2022 06:00:00,-0.171409538162253,18.313
2563,11/05/2022 06:15:00,-0.171864988139851,18.313
2564,11/05/2022 06:30:00,-0.167637224217365,18.305
2565,11/05/2022 06:45:00,-0.179419517116097,18.295
2566,11/05/2022 07:00:00,-0.173567975012609,18.296
2567,11/05/2022 07:15:00,-0.175528390133575,18.298
2568,11/05/2022 07:30:00,-0.172993711997377,18.305
2569,11/05/2022 07:45:00,-0.175033335810099,18.335
2570,11/05/2022 08:00:00,-0.170765967541734,18.374
2571,11/05/2022 08:15:00,-0.174657094524257,18.392
2572,11/05/2022 08:30:00,-0.177607618292175,18.433
2573,11/05/2022 08:45:00,-0.176696718336978,18.475
2574,11/05/2022 09:00:00,-0.165369875415844,18.534
2575,11/05/2022 09:15:00,-0.183954214719139,18.637
2576,11/05/2022 09:30:00,-0.183577973433297,18.759
2577,11/05/2022 09:45:00,-0.138023074587021,18.821
2578,11/05/2022 10:00:00,-0.142141926558342,18.913
2579,11/05/2022 10:15:00,-0.13927061148218,18.976
2580,11/05/2022 10:30:00,-0.166310478630449,19.028
2581,11/05/2022 10:45:00,-0.151547958704389,19.08
2582,11/05/2022 11:00:00,-0.160498540872838,19.167
2583,11/05/2022 11:15:00,-0.144706307953949,19.181
2584,11/05/2022 11:30:00,-0.166468896013961,19.215
2585,11/05/2022 11:45:00,-0.142478563498306,19.199
2586,11/05/2022 12:00:00,-0.150755871786827,19.151
2587,11/05/2022 12:15:00,-0.151132113072669,19.141
2588,11/05/2022 12:30:00,-0.138399315872862,19.1
2589,11/05/2022 12:45:00,-0.149161796865234,19.097
2590,11/05/2022 13:00:00,-0.146181569837908,19.041
2591,11/05/2022 13:15:00,-0.151171717418548,19.011
2592,11/05/2022 13:30:00,-0.134775518225017,18.904
2593,11/05/2022 13:45:00,-0.143726100393466,18.818
2594,11/05/2022 14:00:00,-0.136290384454854,18.753
2595,11/05/2022 14:15:00,-0.13617157141722,18.608
2596,11/05/2022 14:30:00,-0.13617157141722,18.533
2597,11/05/2022 14:45:00,-0.103686106710714,18.485
2598,11/05/2022 15:00:00,-0.124656607853164,18.472
2599,11/05/2022 15:15:00,-0.0976068396184267,18.447
2600,11/05/2022 15:30:00,-0.126765539271173,18.356
2601,11/05/2022 15:45:00,-0.116270387613478,18.279
2602,11/05/2022 16:00:00,-0.117517924508638,18.213
2603,11/05/2022 16:15:00,-0.101993020924425,18.148
2604,11/05/2022 16:30:00,-0.126884352308807,18.079
2605,11/05/2022 16:45:00,-0.115894146327636,17.995
2606,11/05/2022 17:00:00,-0.117329803865717,17.938
2607,11/05/2022 17:15:00,-0.0926959007295431,17.898
2608,11/05/2022 17:30:00,-0.0995375514799837,17.854
2609,11/05/2022 17:45:00,-0.0906958812626995,17.79
2610,11/05/2022 18:00:00,-0.106933663072718,17.741
2611,11/05/2022 18:15:00,-0.0951513701739849,17.681
2612,11/05/2022 18:30:00,-0.116191178921722,17.644
2613,11/05/2022 18:45:00,-0.116913958233997,17.598
2614,11/05/2022 19:00:00,-0.0970820820355421,17.55
2615,11/05/2022 19:15:00,-0.0981018939419029,17.506
2616,11/05/2022 19:30:00,-0.103200953473707,17.467
2617,11/05/2022 19:45:00,-0.0939830419705812,17.449
2618,11/05/2022 20:00:00,-0.100973209018065,17.439
2619,11/05/2022 20:15:00,-0.102250449172633,17.437
2620,11/05/2022 20:30:00,-0.096438511415023,17.425
2621,11/05/2022 20:45:00,-0.0903196399768576,17.416
2622,11/05/2022 21:00:00,-0.113854522514914,17.4
2623,11/05/2022 21:15:00,-0.0899037943451378,17.379
2624,11/05/2022 21:30:00,-0.120913997167684,17.354
2625,11/05/2022 21:45:00,-0.0988939808594648,17.329
2626,11/05/2022 22:00:00,-0.0870324792689759,17.306
2627,11/05/2022 22:15:00,-0.0921711431466585,17.284
2628,11/05/2022 22:30:00,-0.111775294356315,17.26
2629,11/05/2022 22:45:00,-0.102141537221468,17.25
2630,11/05/2022 23:00:00,-0.0857453380279378,17.253
2631,11/05/2022 23:15:00,-0.0974187189755059,17.254
2632,11/05/2022 23:30:00,-0.115022850718318,17.25
2633,11/05/2022 23:45:00,-0.103953436045391,17.25
2634,12/05/2022 00:00:00,-0.0951117658281068,17.257
2635,12/05/2022 00:15:00,-0.0932305593988974,17.263
2636,12/05/2022 00:30:00,-0.0954186995086621,17.274
2637,12/05/2022 00:45:00,-0.088319620510014,17.28
2638,12/05/2022 01:00:00,-0.106408905489833,17.293
2639,12/05/2022 01:15:00,-0.0851116684938883,17.311
2640,12/05/2022 01:30:00,-0.0914483638343832,17.315
2641,12/05/2022 01:45:00,-0.0971513896408288,17.326
2642,12/05/2022 02:00:00,-0.0953097875574972,17.317
2643,12/05/2022 02:15:00,-0.0818938153912933,17.315
2644,12/05/2022 02:30:00,-0.0944780962940573,17.305
2645,12/05/2022 02:45:00,-0.105092060989386,17.293
2646,12/05/2022 03:00:00,-0.110795086795832,17.281
2647,12/05/2022 03:15:00,-0.0882404118182577,17.274
2648,12/05/2022 03:30:00,-0.100666275337509,17.26
2649,12/05/2022 03:45:00,-0.109804978148879,17.253
2650,12/05/2022 04:00:00,-0.0893394324163748,17.242
2651,12/05/2022 04:15:00,-0.0717353006735625,17.226
2652,12/05/2022 04:30:00,-0.086200788005536,17.211
2653,12/05/2022 04:45:00,-0.100290034051668,17.205
2654,12/05/2022 05:00:00,-0.105240577286429,17.195
2655,12/05/2022 05:15:00,-0.0927751094212994,17.187
2656,12/05/2022 05:30:00,-0.087072083614854,17.17
2657,12/05/2022 05:45:00,-0.096893961392621,17.164
2658,12/05/2022 06:00:00,-0.0986662558706656,17.158
2659,12/05/2022 06:15:00,-0.0828740229517761,17.156
2660,12/05/2022 06:30:00,-0.106864355467431,17.17
2661,12/05/2022 06:45:00,-0.094775128888143,17.199
2662,12/05/2022 07:00:00,-0.0935671963388612,17.232
2663,12/05/2022 07:15:00,-0.103012832830786,17.274
2664,12/05/2022 07:30:00,-0.094547403899344,17.32
2665,12/05/2022 07:45:00,-0.0979533776448601,17.379
2666,12/05/2022 08:00:00,-0.102854415447274,17.411
2667,12/05/2022 08:15:00,-0.0995375514799837,17.439
2668,12/05/2022 08:30:00,-0.113775313823158,17.494
2669,12/05/2022 08:45:00,-0.108369320610798,17.571
2670,12/05/2022 09:00:00,-0.11581493763588,17.647
2671,12/05/2022 09:15:00,-0.103121744781951,17.736
2672,12/05/2022 09:30:00,-0.105993059858113,17.761
2673,12/05/2022 09:45:00,-0.101765295935626,17.825
2674,12/05/2022 10:00:00,-0.109844582494757,17.834
2675,12/05/2022 10:15:00,-0.118418923377365,17.94
